entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,task,is_correct,model_family,model_size,correct_first,exemplar,exemplar_de,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,profession
New Zealand,Wellington,Auckland,gpt2-xl,6.0,has_competitor,5.0554295,7.488922,1.0,0.0077519379844961,-2.0432098,-7.0983267,0.1819267,1.1395942999999995,277.77099903,30,2.3757381,2.3757381,1.0,9.796539176205076,46,312.9760768,28,13.435684000000004,30.036788685,43,33.49685359643578,56.401687726212366,4,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Pakistan,Islamabad,Karachi,gpt2-xl,7.0,has_competitor,3.677625,7.4793515,1.0,0.0013440860215053,-0.97039413,-8.699829,1.4591378700000002,-0.1691889999999993,265.44825453,29,1.449459000000001,0.8569220000000008,0.5208333333333334,19.282764428716145,28,271.632745773,28,52.00019472699999,14.647818999999997,26,60.52024011502451,13.233565810844269,26,capitals-recall,True,GPT-2,1500,,,,,,,,,,
South Africa,Pretoria,Johannesburg,gpt2-xl,8.0,has_competitor,5.194699,7.3944397,0.125,0.0003929273084479,-4.0801253,-9.971598,-1.1787028,-0.9992370000000008,290.23581763000004,32,5.26409596,5.26409596,1.0,3.360686305255012,36,437.6010234,28,0.3460780000000003,116.90488782,16,36.375019681712665,103.52155463473892,19,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Switzerland,Bern,Zurich,gpt2-xl,9.0,has_competitor,4.942955,7.6425447,1.0,0.0018115942028985,-2.3267775,-8.374443,0.0970993,-0.3548529999999985,281.14794862499997,32,6.040340606,6.040340606,1.0,5.624454964093646,46,357.4983747,27,33.348663599999995,71.670090874,42,35.46445238742943,100.0877604965482,26,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Turkey,Ankara,Istanbul,gpt2-xl,10.0,has_competitor,3.8548613,7.65917,0.5,0.0049504950495049,-1.5818528,-7.495544,-0.3016834000000001,-1.4618319999999994,273.23596488,30,1.3809933,1.3809933,1.0,14.28188417210414,32,239.98255019,28,5.780813329999999,17.704648530000004,32,39.88209508722675,40.045136714649566,32,capitals-recall,False,GPT-2,1500,,,,,,,,,,
United Arab Emirates,Abu Dhabi,Dubai,gpt2-xl,11.0,has_competitor,3.8156388,7.590071,1.0,0.0046728971962616,-1.0659251,-7.464628,1.4771165999999998,-0.987151,261.51995224,30,5.352342493,5.352342493,0.9583333333333334,11.29145166845229,44,307.82919434,27,3.721691110000001,74.80216025,44,37.31989276949208,84.08863679871438,14,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Alabama,Montgomery,Birmingham,gpt2-xl,12.0,has_competitor,5.03468,7.499656,0.2,0.001010101010101,-3.468958,-8.973373,-1.4620582000000004,-0.4906750000000013,280.46267093999995,28,4.960509999999999,4.960509999999999,1.0,3.8966999667193103,42,362.92411030000005,27,0.6671829999999996,108.69857289000004,41,26.81286199875244,99.57361676047957,8,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Alaska,Juneau,Anchorage,gpt2-xl,13.0,has_competitor,5.458196,7.700571,0.25,0.00046490004649,-3.3336663,-9.712656,-1.0280375,-2.2702800000000005,260.470939331,28,22.351137844,22.351137844,1.0,0.8541765543260048,45,567.2949090000001,38,19.3941765,297.4559978661,38,63.9962792134979,254.47844124032736,38,capitals-recall,False,GPT-2,1500,,,,,,,,,,
California,Sacramento,Los Angeles,gpt2-xl,14.0,has_competitor,5.483844,7.1896515,0.0769230769230769,0.0003092145949288,-4.365199,-10.339804,-0.4926644999999996,-1.6111240000000002,322.8099714,34,1.8977324999999987,1.8977324999999987,1.0,6.022543606851764,29,347.4907684,28,3.556439,36.66718449999999,28,32.287402015499595,45.444436772759296,28,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Connecticut,Hartford,Bridgeport,gpt2-xl,15.0,has_competitor,5.509218,7.3507996,0.1666666666666666,0.0002642007926023,-3.7413695,-10.468234,2.4858445,1.4523149999999987,292.8284492,28,1.2948660000000007,0.6118450000000006,0.3958333333333333,12.754015202994536,35,341.16495249,28,169.10083841,7.674650499999997,28,152.92137300460192,35.237550924619185,28,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Delaware,Dover,Wilmington,gpt2-xl,16.0,has_competitor,4.9660177,7.5047674,0.0625,0.0025252525252525,-4.961752,-8.081965,-1.5755133999999995,1.785622,287.76319508,32,2.56640457,2.56640457,1.0,4.852473120734343,32,327.8486063,27,38.51315990000001,47.49760345999999,17,31.00656181806444,64.12454504947753,11,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Florida,Tallahassee,Jacksonville,gpt2-xl,17.0,has_competitor,5.4203253,7.356489,0.1428571428571428,0.0065359477124183,-3.5415244,-7.23581,0.6500373000000002,1.4680690000000007,286.55993894,28,2.9383942999999997,2.9383942999999997,0.9791666666666666,3.0545321983047797,28,315.7457904,27,58.55560779999999,30.671093599999995,38,60.796271774553894,81.18612390150889,14,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Illinois,Springfield,Chicago,gpt2-xl,18.0,has_competitor,5.112571,7.168647,0.3333333333333333,0.0181818181818181,-2.663657,-6.288023,-0.3285400000000003,1.874823,275.13162173,28,1.97167391,1.97167391,1.0,11.009419503638917,28,248.2953372,25,18.05078600000001,25.920218339999995,21,41.58243747177384,80.57463155568455,25,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Kansas,Topeka,Wichita,gpt2-xl,19.0,has_competitor,5.401993,7.716666,0.0555555555555555,0.0003753753753753,-4.716825,-9.950244,-0.4384439999999996,-0.5788989999999998,273.60237132,28,15.756000699999998,15.756000699999998,1.0,0.3106981895419004,45,527.227408,38,18.4612865,202.37680459999996,38,58.16269507278416,191.1006955199964,38,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Kentucky,Frankfort,Louisville,gpt2-xl,20.0,has_competitor,5.42134,7.5740995,0.0277777777777777,0.0001070434596446,-5.746518,-11.646331,-2.9190868,-3.0353019999999997,284.90295739,29,12.4449634,12.4449634,1.0,0.1107959380194854,45,566.1127593,41,0.0,278.6045134000001,41,37.41527011566053,193.01682192960547,41,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Louisiana,Baton Rouge,New Orleans,gpt2-xl,21.0,has_competitor,5.663911,7.538333,0.1428571428571428,0.0008382229673093,-3.791161,-9.146046,-0.6973909999999997,-0.5745280000000008,283.87589783,28,2.5670079999999995,1.72016,1.0,15.342646670143482,33,317.41210992000003,28,116.00850908,53.2746077,32,144.50911594497958,67.51054028789815,32,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Maine,Augusta,Portland,gpt2-xl,22.0,has_competitor,5.3362694,7.6002355,0.1,0.0009737098344693,-4.173799,-9.012951,-1.9385008,0.6039100000000008,282.67483287799996,28,0.3712870000000001,0.3712870000000001,1.0,5.321544013091759,32,398.7995688,38,1.3468915000000008,52.487408349999995,32,26.73548654359468,52.09578514631384,32,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Maryland,Annapolis,Baltimore,gpt2-xl,23.0,has_competitor,5.1831203,7.5085363,0.0909090909090909,0.0008032128514056,-4.240588,-9.197426,-1.4015339999999998,-0.0949840000000001,283.66768867,32,10.396418680000002,10.396418680000002,1.0,0.8425740811556341,41,444.3796013,38,0.0,185.53208900499996,38,40.552639666990906,159.99405959262504,12,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Michigan,Lansing,Detroit,gpt2-xl,24.0,has_competitor,5.327817,7.217672,0.1428571428571428,0.0001659475605708,-3.699606,-11.086379,-0.8403793000000004,-1.286715000000001,288.74678914000003,32,2.8487196999999984,2.3182256999999993,1.0,6.802402555150504,35,413.9412408,28,0.0,115.96181920000002,46,20.224181020873843,43.75115366396807,22,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Minnesota,St. Paul,Minneapolis,gpt2-xl,25.0,has_competitor,5.404888,7.5287766,0.125,0.0021008403361344,-3.7651587,-8.289256,-0.9673877000000002,0.3118079999999992,271.80739522,28,11.55465491,11.55465491,1.0,1.340970224452171,46,415.0504807,41,18.859483500000003,159.14811643299998,43,50.2560068150149,155.75563331640228,19,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Montana,Helena,Billings,gpt2-xl,26.0,has_competitor,4.914714,7.659473,0.5,0.0008410428931875,-2.0319579,-9.130285,1.5644163999999998,-0.2195070000000001,265.78588824400003,28,4.099839000000001,4.099839000000001,0.5208333333333334,12.780702691693044,40,358.63013044,27,196.80715456,50.651776,28,165.31030861666275,70.86649984341368,28,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Nebraska,Lincoln,Omaha,gpt2-xl,27.0,has_competitor,4.643606,7.5069513,1.0,0.0131578947368421,-1.7210026,-6.5292053,0.3615378999999998,0.7812177,262.01733239,28,9.02225451,9.02225451,1.0,7.08331014261596,46,313.3772884,43,36.3844533,107.77806206000002,43,53.64764085132184,131.4965050401373,31,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Nevada,Carson City,Las Vegas,gpt2-xl,28.0,has_competitor,5.006357,7.6100645,0.0769230769230769,8.21962847279303e-05,-4.5004005,-12.024746,-2.0823374999999995,-3.384272000000001,278.69784228,28,7.4160229,7.4160229,1.0,1.1900001210898046,40,494.2028308,43,2.918324499999999,187.4392468,43,20.197057722079315,142.13365973545416,8,capitals-recall,False,GPT-2,1500,,,,,,,,,,
New Hampshire,Concord,Manchester,gpt2-xl,29.0,has_competitor,5.3677144,7.428528,0.0769230769230769,0.0001603077909586,-4.489195,-11.111786,-0.3670893999999993,-0.7228870000000001,317.668933,28,1.5872426000000015,1.5872426000000015,1.0,3.531089570485415,37,380.866355,28,23.4443353,18.091541699999993,34,53.675640006409466,60.5112465550958,34,capitals-recall,False,GPT-2,1500,,,,,,,,,,
New Jersey,Trenton,Newark,gpt2-xl,30.0,has_competitor,5.5702457,7.31155,0.0128205128205128,0.0001751927119831,-6.5171156,-10.998903,-2.9689866000000005,-0.4269110000000005,310.58058555,32,4.963883409999999,4.963883409999999,1.0,0.3746452776076018,34,470.4860367,27,0.0,166.81878236,17,23.75611111837781,109.71533425649014,17,capitals-recall,False,GPT-2,1500,,,,,,,,,,
New Mexico,Santa Fe,Albuquerque,gpt2-xl,31.0,has_competitor,5.025069,7.693304,0.2,0.0024271844660194,-3.6457193,-8.074653,-1.4210883,-0.1478035999999996,260.71649894760003,28,9.39535334325,9.39535334325,1.0,3.087061846893169,41,411.2414432000001,41,13.664857000000003,151.17965672230002,44,30.01982346750321,138.49689313495898,41,capitals-recall,False,GPT-2,1500,,,,,,,,,,
New York,Albany,New York,gpt2-xl,32.0,has_competitor,5.547776,7.0607033,0.0105263157894736,0.0024691358024691,-6.6784787,-8.281101,-2.7055583000000003,-0.0745810000000002,344.57847230000004,30,0.0,0.0,1.0,1.13486147395613,29,351.7183631,28,3.557010200000001,41.6682756,13,27.001076495261252,84.61566898590453,13,capitals-recall,False,GPT-2,1500,,,,,,,,,,
North Carolina,Raleigh,Charlotte,gpt2-xl,33.0,has_competitor,5.056212,7.406536,1.0,0.0013315579227696,-2.208768,-8.746489,0.7426099000000002,0.0131699999999987,271.98184523,28,1.0812110000000017,0.8834314999999999,0.6458333333333334,18.742341327831852,29,284.86729643999996,28,28.811037059999997,10.7475171,28,47.88733116413611,33.6850563761207,28,capitals-recall,True,GPT-2,1500,,,,,,,,,,
North Dakota,Bismarck,Fargo,gpt2-xl,34.0,has_competitor,4.948242,7.6638746,0.3333333333333333,0.0015847860538827,-2.6153195,-8.497855,0.2609024999999998,3.12514,277.10647904999996,32,15.08163913,15.08163913,1.0,0.9782234861052715,45,462.721109,44,89.0483764,181.819586868,45,73.7190471248739,177.71084344182893,40,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Oregon,Salem,Portland,gpt2-xl,35.0,has_competitor,5.0681305,7.5428233,0.125,0.0004657661853749,-4.013317,-9.756109,-1.8911198,-0.2753030000000009,281.45154083,30,4.632262170000001,4.632262170000001,1.0,3.410131142036253,33,396.9305233,27,10.7008555,100.51223896599998,41,24.847650057546947,97.8102903566669,21,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Pennsylvania,Harrisburg,Philadelphia,gpt2-xl,36.0,has_competitor,5.344685,7.3947773,0.1,0.0012195121951219,-3.9683545,-8.847835,-1.175941,-0.3140049999999998,295.24602732,33,6.72358087,6.72358087,1.0,1.4035608353607594,34,386.1170265,38,3.1054364999999997,127.60100806,38,44.98619790713812,126.0297797919422,38,capitals-recall,False,GPT-2,1500,,,,,,,,,,
South Dakota,Pierre,Sioux Falls,gpt2-xl,37.0,has_competitor,5.2125382,7.6810455,0.0769230769230769,0.0002673082063619,-4.489826,-10.358116,-2.0320785,-0.603212000000001,274.83244524,32,13.703380288000002,13.703380288000002,1.0,0.4690347088208813,45,569.5393002,41,3.6260030000000008,241.07982321799997,41,44.900392155047506,157.97712235733368,41,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Texas,Austin,Houston,gpt2-xl,38.0,has_competitor,5.121602,7.3350058,0.3333333333333333,0.0017094017094017,-2.6510568,-8.52946,1.6848941999999996,-0.0550920000000001,291.9210279,28,2.067672999999999,2.034483,0.8333333333333334,10.60119931424431,38,320.14036649999997,28,8.720084799999999,34.54258080000001,38,47.36038003850651,44.98291469924926,38,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Vermont,Montpelier,Burlington,gpt2-xl,39.0,has_competitor,5.2040153,7.755634,0.0555555555555555,0.0034364261168384,-5.158763,-7.8029017,-2.5816940000000006,0.0247198000000006,282.84671144,32,10.366271139999998,10.366271139999998,1.0,1.1172860759501466,39,418.0805154,41,2.051103499999999,163.83192934199997,41,51.90028396545967,148.55484344752588,13,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Virginia,Richmond,Virginia Beach,gpt2-xl,40.0,has_competitor,5.202119,7.434299,0.3333333333333333,0.0004604051565377,-2.7203155,-9.818455,1.870306,-2.1711486000000004,310.77213059999997,34,3.301198300000001,3.301198300000001,0.8333333333333334,12.086761321977868,38,324.69970345,28,14.3680797,79.02545547000003,37,48.00079246649766,47.68335308247135,37,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Washington,Olympia,Seattle,gpt2-xl,41.0,has_competitor,5.472416,7.2997866,0.0021645021645021,0.002079002079002,-8.631115,-8.384939,-2.284623,0.4978740000000012,330.6940813,32,0.0752194000000008,0.0752194000000008,1.0,0.3288448590919691,29,426.6223267,29,4.176385999999998,49.176814199999995,14,32.345184628311614,66.96772520966128,14,capitals-recall,False,GPT-2,1500,,,,,,,,,,
Wisconsin,Madison,Milwaukee,gpt2-xl,42.0,has_competitor,4.463556,7.5025997,1.0,0.001002004008016,-1.2698462,-9.003164,1.9930325,-0.5785789999999995,285.00363523,32,2.6969412000000004,2.6969412000000004,0.9166666666666666,9.669257604399863,42,318.99937487,28,6.67853204,51.252452680000005,38,29.787323285825412,54.77446355946002,33,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Austria,Vienna,Graz,gpt2-xl,43.0,no_competitor,4.3855476,7.5687466,1.0,0.0105263157894736,-1.2497995,-6.883254,3.9252045,2.078582999999999,261.999734907,29,0.0,0.0,0.0208333333333333,19.54308637321296,28,231.9777496947,28,314.7852593053,0.0,28,258.0429497664489,67.2651640859496,34,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Egypt,Cairo,Alexandria,gpt2-xl,44.0,no_competitor,3.81605,7.0053525,1.0,0.003584229390681,-0.9916218,-7.9188976,1.0330409,1.9519823999999997,256.707327794,29,0.0,0.0,0.0208333333333333,19.390265574583292,28,246.95180188300003,28,134.697326317,0.0,30,84.45108084573008,18.53672345475213,30,capitals-recall,True,GPT-2,1500,,,,,,,,,,
France,Paris,Marseille,gpt2-xl,45.0,no_competitor,5.352482,7.3014545,0.3333333333333333,0.0149253731343283,-2.4496505,-6.587311,3.2890208,2.21565,292.39972804,32,0.746887000000001,0.0,0.0416666666666666,17.838219249066775,29,236.02851412,32,140.90251548000003,0.746887000000001,13,106.0053631425279,20.565597125351985,32,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Germany,Berlin,Hamburg,gpt2-xl,46.0,no_competitor,5.5414352,7.637597,1.0,0.0020449897750511,-1.9399655,-8.251299,2.5088815,-0.1841774999999987,297.37970273999997,34,0.5904619999999987,0.5904619999999987,0.5625,18.41994284195188,29,288.20490285,28,45.23052065,5.789603899999997,34,59.54895429534049,21.195281668378925,34,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Italy,Rome,Milan,gpt2-xl,47.0,no_competitor,5.2402086,7.50268,1.0,0.0072992700729927,-1.7159286,-7.160654,1.921381,0.6975632000000003,293.48571555,29,0.0,0.0,0.0208333333333333,18.27843107582327,29,242.63570339,29,92.67831951,0.0,29,76.53224090342854,20.87973078453562,27,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Japan,Tokyo,Yokohama,gpt2-xl,48.0,no_competitor,4.846475,7.4911413,1.0,0.0263157894736842,-1.4369818,-5.9286385,3.7615272,2.6118355,262.816707196,29,0.0,0.0,0.0208333333333333,21.587207620636107,26,235.090248975,20,175.31255062499997,0.0,30,118.71159479191496,11.160936794138594,30,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Korea,Seoul,Busan,gpt2-xl,49.0,no_competitor,4.9238605,7.449981,1.0,0.0024875621890547,-1.4279596,-8.162691,3.8178389999999993,2.771986,268.421100182,32,0.9727979999999992,0.0,0.2708333333333333,17.68064912990481,30,291.48906933119997,29,277.8872872688,3.4843394999999973,29,225.770780833723,41.12218874411936,29,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Russia,Moscow,Saint Petersburg,gpt2-xl,50.0,no_competitor,4.9372272,7.5876074,1.0,0.0019193857965451,-1.6162112,-8.353095,2.0430445,-1.044378,272.079883859,30,1.044378,1.044378,0.5625,18.452412823014644,29,281.285334239,29,173.428306861,4.2595318,30,192.48923505564457,39.34308618551175,33,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Spain,Madrid,Barcelona,gpt2-xl,51.0,no_competitor,4.802039,7.6107144,1.0,0.0454545454545454,-1.3863161,-5.367989,2.4209718999999996,1.7652460000000003,274.83479325999997,32,0.0,0.0,0.0208333333333333,20.373333396849723,28,201.457747822,28,114.76660487799998,0.0,38,63.05938224294341,18.189458521470655,38,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Sweden,Stockholm,Gothenburg,gpt2-xl,52.0,no_competitor,3.9811926,7.640085,1.0,0.0009737098344693,-0.91271675,-8.934084,2.66701325,1.9180949999999992,268.497205602,29,0.0,0.0,0.0208333333333333,19.12561172472244,28,295.60568260770003,28,252.8148757923,0.0,34,173.01905411610693,26.81555876748859,34,capitals-recall,True,GPT-2,1500,,,,,,,,,,
United Kingdom,London,Birmingham,gpt2-xl,53.0,no_competitor,5.0384107,7.3939486,1.0,0.0277777777777777,-1.524619,-5.9611444,4.133656,2.1527946,278.52785694,30,0.0,0.0,0.0208333333333333,19.48796663121765,28,216.834289636,20,120.19866486399998,0.0,20,105.64563622907876,18.804302542739244,33,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Arizona,Phoenix,Tucson,gpt2-xl,54.0,no_competitor,4.9958253,7.6121054,1.0,0.0022026431718061,-1.8409636,-8.247533,1.150733,-1.0596690000000004,277.7980486,28,2.179401499999999,2.179401499999999,0.9375,12.641169807393563,28,282.08741474,27,3.9562367,35.01772971999999,45,43.91025850178545,47.34996977482686,22,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Colorado,Denver,Colorado Springs,gpt2-xl,55.0,no_competitor,5.505661,7.495793,0.3333333333333333,0.003875968992248,-3.0158224,-7.725025,0.7728606,-1.5950764,277.87726665,28,2.3371769999999996,2.3371769999999996,0.7291666666666666,15.63228719127217,33,260.4660922,28,10.441505570000002,36.288491089999994,23,34.928298760845294,30.92699261417333,34,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Georgia,Atlanta,Augusta,gpt2-xl,56.0,no_competitor,4.845114,7.411288,0.0454545454545454,0.0002201188641866,-5.1527076,-10.635657,1.5185974,-1.6118780000000008,283.10935086,28,2.006701999999999,2.006701999999999,0.625,6.04439140574725,28,326.8415811,28,101.5130863,8.5967439,28,87.09903946413114,36.06531743174352,33,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Hawaii,Honolulu,Hilo,gpt2-xl,57.0,no_competitor,4.9146996,7.440419,1.0,0.0043859649122807,-1.7199495,-7.651406,2.4342664999999997,0.9405780000000004,261.421835341,29,3.3922570000000007,2.8048994,0.4583333333333333,19.252515570213458,28,277.698482472,28,238.128025028,44.18773970000001,28,207.1885790749663,52.07555471171218,28,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Idaho,Boise,Meridian,gpt2-xl,58.0,no_competitor,4.4999166,7.797988,1.0,0.0114942528735632,-1.3874552,-6.6094556,7.681274800000001,3.2694273999999997,265.4674595,28,1.8174150000000004,1.0773070000000011,0.3333333333333333,20.311100406326112,27,268.12803489099997,27,233.801080609,11.543333500000005,28,160.97962716695486,14.856440017166875,35,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Massachusetts,Boston,Worcester,gpt2-xl,59.0,no_competitor,5.316289,7.265558,0.3333333333333333,0.003030303030303,-2.492632,-7.9597235,4.084341,2.6536195000000005,295.14556795,32,0.0,0.0,0.0208333333333333,17.301740738538655,29,261.20454648,28,155.73774952,0.0,28,93.48973772847226,25.24949863676503,29,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Ohio,Columbus,Cleveland,gpt2-xl,60.0,no_competitor,5.431865,7.3324504,1.0,0.0040160642570281,-1.8599682,-7.708764,2.0467582,-1.0137676000000004,294.3098222,28,1.0624090000000006,1.0624090000000006,0.6875,16.89464838726669,28,236.4104261,27,24.6229867,9.411337400000004,15,56.3744890688527,48.131902619427535,8,capitals-recall,True,GPT-2,1500,,,,,,,,,,
Rhode Island,Providence,Warwick,gpt2-xl,61.0,no_competitor,4.0313683,7.4815083,1.0,0.0019120458891013,-0.93812394,-8.336611,4.2865636600000006,2.79429,267.08177852999995,28,0.0,0.0,0.0208333333333333,14.759391838435288,28,284.168125666,27,246.653031334,0.0,28,129.2448601213913,23.027479759898466,28,capitals-recall,True,GPT-2,1500,,,,,,,,,,
