entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Florida,Tallahassee,Jacksonville,Falcon3-1B-Base,17,has_competitor,1.2342219,6.35219,1.0,0.00398406374501992,-0.19496043,-7.612059,5.32021917,8.655036999999998,77.57174986199999,12,0.0,0.0,0.05555555555555555,3.10519455332027,14,136.5363214542,14,129.3884265458,0.0,12,44.71250879052238,11.248755316395044,14
Illinois,Springfield,Chicago,Falcon3-1B-Base,18,has_competitor,2.5496798,5.987035,1.0,1.5545088529279174e-05,-0.8200348,-17.14757,0.7450523,-7.350556000000001,77.41546556,12,8.006181000000002,8.006181000000002,1.0,1.8382300196768502,16,255.9870277,15,3.3568182999999996,74.933456961,15,29.726240869802936,39.7005812758183,1
Kansas,Topeka,Wichita,Falcon3-1B-Base,19,has_competitor,0.9549796,5.2475986,1.0,7.107320540156361e-05,-0.16909124,-13.678875,3.6099929599999996,-1.1834430000000005,77.80777204699999,12,3.2310809999999996,3.2310809999999996,0.7222222222222222,3.007767625318716,14,214.791317091,14,33.873212409000004,14.6595535,8,24.764816532823463,21.46838945351315,13
Kentucky,Frankfort,Louisville,Falcon3-1B-Base,20,has_competitor,2.7977996,5.6873116,1.0,2.788777957499024e-05,-0.9363004,-15.61949,1.2681941,-1.9038810000000002,80.2672428,12,4.628945,4.628945,1.0,1.8345050625784105,16,230.51525789999997,14,11.5943281,31.074983010000004,13,6.641334161176154,19.227100929506104,13
Louisiana,Baton Rouge,New Orleans,Falcon3-1B-Base,21,has_competitor,2.3245437,6.5540595,1.0,8.655760408551892e-05,-0.92251104,-12.998226,0.14911276000000007,-1.2358989999999999,77.19245963,12,7.978980699999999,7.978980699999999,0.8888888888888888,2.3356312527544154,15,208.810135453,14,50.515444347,34.1681743,14,45.43401677052346,53.286826262055676,14
Maine,Augusta,Portland,Falcon3-1B-Base,22,has_competitor,2.194835,5.861475,1.0,0.00011331444759206799,-0.4745138,-12.601645,2.1333342,-2.5528750000000002,81.5611151,12,6.6097090000000005,6.6097090000000005,0.9444444444444444,2.251866114093928,15,234.63213676,14,5.590503440000003,41.3186918,7,30.54947570562852,26.512561730771854,7
Maryland,Annapolis,Baltimore,Falcon3-1B-Base,23,has_competitor,3.2003338,6.1822457,1.0,9.64785335262904e-05,-1.1968695,-12.870528,0.7154407,-0.027279999999999305,77.96978994,12,5.587755999999999,4.252307999999999,1.0,2.0033028808802604,16,237.02755149999996,14,1.568353700000001,47.47725309699999,5,18.635515583367972,26.843747578126152,5
Michigan,Lansing,Detroit,Falcon3-1B-Base,24,has_competitor,2.2491877,5.8331985,1.0,5.0020008003201284e-05,-0.6787231,-14.252268,2.0401573,0.9269669999999994,79.21172456,12,4.1997170000000015,4.1997170000000015,0.9444444444444444,2.5014038768085323,15,253.05158056800005,14,10.340264232000003,23.027396159999995,15,27.40122573462081,21.28760555176393,15
Minnesota,St. Paul,Minneapolis,Falcon3-1B-Base,25,has_competitor,2.129321,5.6069064,0.5,7.554011179936546e-05,-1.7388709,-13.509105,-1.04401265,-0.8173960000000005,74.31367498,12,16.43855344,16.43855344,1.0,0.6047410495996156,16,253.3055644,15,8.53369,44.44171731499999,15,35.60767082944267,48.45027500297099,15
Montana,Helena,Billings,Falcon3-1B-Base,26,has_competitor,2.0110345,6.0149403,1.0,7.809144508219124e-06,-0.39517087,-23.516487,3.51171693,-8.422743000000002,79.21787289999999,12,9.203143,9.203143,0.9444444444444444,1.5108573074139868,16,362.70708777,14,6.41945853,85.5997295,15,20.969262196862406,29.752488999824852,15
Nebraska,Lincoln,Omaha,Falcon3-1B-Base,27,has_competitor,2.4456954,5.16471,1.0,1.4118112126046504e-05,-0.8526622,-17.444923,0.5239991999999999,-5.512713999999999,77.1859059,12,5.512713999999999,5.512713999999999,1.0,1.835944971963769,16,255.35913795000002,14,18.4707912,34.285024449999995,11,29.179636241975874,22.83650903071861,15
Nevada,Carson City,Las Vegas,Falcon3-1B-Base,28,has_competitor,2.256467,6.231984,1.0,7.901890132119603e-06,-0.9371965,-22.86148,1.0655317,-7.5805299999999995,78.51140206000001,12,8.5731092,8.5731092,1.0,1.3577779873466773,16,335.0450655,14,3.3053196999999974,67.61705445999999,16,22.9863988719052,27.46532535923448,15
New Hampshire,Concord,Manchester,Falcon3-1B-Base,29,has_competitor,2.8619938,5.548975,1.0,8.938627384378855e-06,-0.68491614,-20.241629,2.73643486,-4.9248840000000005,80.15117825999998,12,11.053480500000001,11.053480500000001,0.9444444444444444,1.5401007359338232,16,292.7928778399999,14,10.299130860000002,71.1964615,14,33.47349179850372,25.27213459747711,15
New Jersey,Trenton,Newark,Falcon3-1B-Base,30,has_competitor,1.9198395,6.0704026,1.0,1.3094661306585305e-05,-0.7481534,-17.664875,0.6166592000000001,-0.41548899999999733,79.48232948,12,1.0896319999999982,1.0896319999999982,0.7222222222222222,2.5035446244847215,14,233.62301986,14,31.700721840000007,1.9943059999999946,3,20.404539945412814,21.875505672298676,13
New Mexico,Santa Fe,Albuquerque,Falcon3-1B-Base,31,has_competitor,2.326499,5.9199753,1.0,0.000224517287831163,-0.96881056,-11.567425,0.08317874000000003,1.0285919999999997,74.57042624,12,7.180556119999999,7.180556119999999,1.0,1.441853698656286,16,212.98338565999998,15,22.014007739999997,26.32634372,15,33.217621821529356,38.555480019487455,15
New York,Albany,New York,Falcon3-1B-Base,32,has_competitor,2.9312758,5.98734,0.2,0.00014690759512266783,-3.6890118,-12.194947,-2.9367703,0.9928529999999984,74.62619833999999,11,4.008503699999998,4.008503699999998,1.0,0.4549133902080779,15,224.5164528,14,16.807503999999994,35.90619398,16,15.46532623895531,42.83200883800508,1
North Carolina,Raleigh,Charlotte,Falcon3-1B-Base,33,has_competitor,0.7097366,5.640564,1.0,2.6628321883154923e-05,-0.12041679,-15.696319,2.88842591,2.3402890000000003,72.3594804,12,1.2151069999999997,1.2151069999999997,0.6111111111111112,3.001185888836701,14,239.73325991000002,14,53.73506249,1.2151069999999997,6,40.00149591840964,19.667863862541687,2
North Dakota,Bismarck,Fargo,Falcon3-1B-Base,34,has_competitor,1.0467107,6.253993,1.0,0.00024888003982080636,-0.31057167,-11.254007,1.32735633,1.8353900000000003,72.84539700500001,12,6.050153868,6.050153868,1.0,2.0025444408382063,16,210.98680267,14,20.24508283,20.401191238,16,13.504663038522198,33.3246473370018,4
Oregon,Salem,Portland,Falcon3-1B-Base,35,has_competitor,2.3878164,5.6839466,0.5,1.2337910698202367e-05,-2.2012215,-18.245358,-1.61366573,-6.547203,74.65162439,12,9.517599630000001,9.517599630000001,1.0,0.8577237662868697,15,300.38093799999996,15,0.0,91.23506945,15,36.07646341871331,48.89904144341469,15
Pennsylvania,Harrisburg,Philadelphia,Falcon3-1B-Base,36,has_competitor,1.7906022,6.0589285,1.0,2.6657425425852372e-05,-0.44199952,-15.71857,1.48578648,-2.7396580000000004,76.19865836,12,7.546331,7.546331,1.0,1.8384779686974748,16,250.07886332,14,1.48578648,62.94418766,13,17.65467454629093,30.948829591809822,13
South Dakota,Pierre,Sioux Falls,Falcon3-1B-Base,37,has_competitor,3.4104333,6.3821115,0.5,1.00357271887921e-05,-1.8952295,-19.078323,-0.5153789,-5.855536000000001,79.60672382,12,13.075207,13.075207,1.0,0.5844573613942221,16,333.5461745,14,0.0,84.33021987999999,16,18.519711090084954,42.767003193125674,15
Texas,Austin,Houston,Falcon3-1B-Base,38,has_competitor,1.5271873,6.502413,1.0,0.00014005602240896358,-0.2660606,-12.1390915,3.2812958,-0.6258794999999999,79.11556268,12,3.5049009999999985,3.5049009999999985,0.8333333333333334,2.5131806456980894,15,208.17262010000002,14,13.924705900000001,17.237752499999996,15,20.442908581835802,19.42402309135781,13
Vermont,Montpelier,Burlington,Falcon3-1B-Base,39,has_competitor,2.49185,5.9326096,0.5,0.00016113438607798906,-1.1266177,-12.062223,-0.09956509999999996,6.409171000000001,81.09443994,12,10.08939894,10.08939894,1.0,0.6115377087997796,16,225.7622493,15,59.027698,14.42079444,15,38.40515340083738,43.835891219988234,15
Virginia,Richmond,Virginia Beach,Falcon3-1B-Base,40,has_competitor,2.1260328,5.3757133,1.0,7.694675284702985e-05,-0.47981292,-13.532478,1.88003148,1.211855,75.91046820000001,12,3.239207000000002,3.239207000000002,1.0,2.512856162732509,14,230.42722809,14,17.44629935,11.950514940000003,7,28.96625113123747,17.816255363944357,13
Washington,Olympia,Seattle,Falcon3-1B-Base,41,has_competitor,4.138965,6.4857254,0.03571428571428571,1.0233633861047719e-05,-5.5573816,-18.979553,-0.2667150000000005,-4.741140999999999,75.32930351729999,12,6.257143499999999,6.257143499999999,1.0,0.11894627057162896,15,288.5707346,15,7.057989000000001,30.281180499999998,15,33.20844940288793,29.876519082797497,15
Wisconsin,Madison,Milwaukee,Falcon3-1B-Base,42,has_competitor,1.8564755,5.9762,1.0,0.00031201248049921997,-0.44827548,-10.962555,1.93607622,1.2970070000000007,79.25720559,12,3.3812025,3.3812025,1.0,1.8361754867393776,16,228.98958458,14,10.079516719999999,10.5481812,16,22.55269468165716,18.12644630662199,4
Austria,Vienna,Graz,Falcon3-1B-Base,43,no_competitor,1.0184715,5.7483644,1.0,1.4746869976847414e-05,-0.15594259,-17.825947,9.15487841,6.540714000000001,71.332603708,12,0.0,0.0,0.05555555555555555,3.004017075394542,14,246.56926778849996,14,187.5090632115,0.0,14,71.16895260363128,11.872866354906545,14
Egypt,Cairo,Alexandria,Falcon3-1B-Base,44,no_competitor,1.0132734,6.345417,1.0,5.26066600031564e-05,-0.1455596,-14.386927,4.5257369999999995,3.3304529999999986,74.736371028,12,2.970924,2.970924,0.5,3.0066703026003054,14,214.9961507529,14,50.21852484709999,5.902331,5,46.03207214259677,17.246136166396095,13
France,Paris,Marseille,Falcon3-1B-Base,45,no_competitor,2.0169847,5.7604427,1.0,0.00021691973969631235,-0.38788322,-11.772096,7.52751828,3.1264960000000013,74.64401722,12,4.230527,0.0,0.2777777777777778,3.121489375041411,14,185.82409223599998,14,85.839408764,9.1039265,13,64.11406428202287,9.829463185216934,13
Germany,Berlin,Hamburg,Falcon3-1B-Base,46,no_competitor,1.4969059,5.695205,1.0,5.274539796402764e-05,-0.26479387,-14.478858,5.34297563,3.8679059999999996,73.75728206,12,0.0,0.0,0.05555555555555555,3.047156019637043,14,222.43833958599998,14,89.10880291400001,0.0,13,49.230194879842486,5.088734751318571,13
Italy,Rome,Milan,Falcon3-1B-Base,47,no_competitor,2.386382,6.081914,1.0,0.0002690341673392521,-0.49476972,-11.293334,4.6646545800000005,3.8806030000000007,77.307746716,12,0.5110270000000003,0.5110270000000003,0.3333333333333333,3.065449660958905,14,201.3436156505,14,69.68465864950001,0.5110270000000003,15,52.783401212236924,11.057304479292917,12
Japan,Tokyo,Yokohama,Falcon3-1B-Base,48,no_competitor,1.7983458,5.9210024,1.0,2.7029949183695535e-05,-0.34810436,-16.11898,8.56217964,0.7102499999999985,74.59451968400002,12,1.084729000000003,1.0305709999999983,0.5,3.0194247753972325,14,233.87487838330003,14,79.2097301167,3.513093999999999,2,68.44636548780262,10.357693472967181,14
Korea,Seoul,Busan,Falcon3-1B-Base,49,no_competitor,1.5360107,6.3401475,1.0,1.5476522115950103e-05,-0.25902566,-17.466742,6.96243234,-0.10706400000000116,76.46813193300001,12,2.1292089999999995,2.1292089999999995,0.6111111111111112,3.001422139190297,14,257.70078798640003,14,43.9398736136,5.778344000000001,14,48.444927105267276,13.223095817177732,14
Russia,Moscow,Saint Petersburg,Falcon3-1B-Base,50,no_competitor,1.2534636,5.9262815,1.0,8.910273545397844e-05,-0.18846245,-13.332454,5.4873635499999995,2.8950200000000006,73.808039362,12,2.626846999999998,0.0,0.2222222222222222,3.021240253766965,14,215.62462921124,14,81.09120928876001,5.390874,14,75.11363894796821,17.171344939986426,14
Spain,Madrid,Barcelona,Falcon3-1B-Base,51,no_competitor,1.6318648,5.6999702,1.0,3.649501842998431e-05,-0.29714048,-15.428095,4.24006192,-1.456239,73.191775414,12,3.4409240000000008,2.4579389999999997,0.8333333333333334,3.0129018824371023,14,227.3504974756,14,24.0566087244,20.443006500000003,13,36.84803557486491,17.453815563223653,13
Sweden,Stockholm,Gothenburg,Falcon3-1B-Base,52,no_competitor,1.0566145,5.2282825,1.0,5.135051864023827e-05,-0.16370188,-14.711154,6.2972518200000005,5.9176210000000005,71.35991126,12,0.0,0.0,0.05555555555555555,3.001096165499217,14,237.56089516499998,14,103.893590535,0.0,13,44.5734747245078,1.3106798974947127,13
United Kingdom,London,Birmingham,Falcon3-1B-Base,53,no_competitor,1.9982586,5.890418,1.0,0.00017001020061203673,-0.41058955,-12.235143,7.46174015,1.6044539999999987,70.176083092,12,4.798907999999999,2.1666419999999995,0.4444444444444444,4.2103960392802735,13,185.8711040563,13,71.7853866437,11.977678000000001,1,90.26042653406272,15.124504399772814,14
Arizona,Phoenix,Tucson,Falcon3-1B-Base,54,no_competitor,0.92374927,5.456667,1.0,0.0004506534474988734,-0.15314214,-10.628121,2.9133444600000002,3.195677999999999,75.4041097,12,0.8177679999999974,0.2415300000000009,0.4444444444444444,2.346453086651752,15,195.545945173,14,45.646214327,1.3883409999999987,7,28.241023143946265,13.68386892011632,7
Colorado,Denver,Colorado Springs,Falcon3-1B-Base,55,no_competitor,1.4106638,6.0519733,1.0,0.00014108352144469525,-0.24049586,-12.259816,3.05924134,-4.186014,75.1619028,12,4.429523,4.429523,0.7222222222222222,3.0509503080551674,14,203.22881569680004,14,20.663966303200002,39.8718385,9,34.68739450547695,14.584404137025757,13
Georgia,Atlanta,Augusta,Falcon3-1B-Base,56,no_competitor,1.77678,6.1978583,0.1,0.0003629764065335753,-5.3799744,-10.719211,1.4210462000000001,2.384454,75.48445052,12,0.0,0.0,0.05555555555555555,1.149917634916102,14,198.5192271,14,65.22562350000001,0.0,6,35.23596915339457,21.244154985324762,13
Hawaii,Honolulu,Hilo,Falcon3-1B-Base,57,no_competitor,0.85542876,6.519811,1.0,0.00010561892691170258,-0.12020033,-12.817884,5.86786917,4.419331,74.893371148,12,4.945601999999997,0.0,0.16666666666666666,3.0122690391693063,14,205.0659581217,14,98.18636037830001,8.076712999999998,1,61.24580093597838,12.479292575782875,14
Idaho,Boise,Meridian,Falcon3-1B-Base,58,no_competitor,0.4988956,5.9879274,1.0,0.000777000777000777,-0.063911855,-9.709381,9.585946145,10.557327,74.157143515,12,0.0,0.0,0.05555555555555555,3.0118207922515903,14,182.53754079429999,14,146.4296172057,0.0,14,62.59733020705766,14.62990582199456,14
Massachusetts,Boston,Worcester,Falcon3-1B-Base,59,no_competitor,2.2842305,5.53883,1.0,0.0001071007818357074,-0.5833293,-12.88836,4.2272271,3.6559299999999997,75.442375545,12,0.0,0.0,0.05555555555555555,3.0426447136250037,14,214.347829012,14,89.381493388,0.0,5,49.17325549902863,15.11286019490677,14
Ohio,Columbus,Cleveland,Falcon3-1B-Base,60,no_competitor,0.8471199,5.627445,1.0,9.74089226573154e-05,-0.14197107,-13.056543,3.20497993,0.24295799999999979,75.10278045,12,5.549885,5.549885,0.8888888888888888,2.336174791705906,15,211.98188442,14,31.627893879999995,26.335951,12,26.03390193206208,14.856239961882064,15
Rhode Island,Providence,Warwick,Falcon3-1B-Base,61,no_competitor,0.7338136,6.335718,1.0,1.627339300244101e-05,-0.11175612,-17.0112,7.0756198800000005,5.219173000000001,75.04622625,12,3.225965000000002,0.0,0.16666666666666666,2.5004568528865136,15,265.26424712,14,74.47019288000001,5.487546000000002,1,46.81939194185886,6.525683714624443,14
Tennessee,Nashville,Memphis,Falcon3-1B-Base,62,no_competitor,2.4073727,5.704378,1.0,0.0003872966692486445,-0.5637656,-10.718573,2.2202691,1.9672780000000003,75.29612209999999,12,3.5694429999999997,3.5694429999999997,0.8333333333333334,3.0192771868706387,14,205.81968953,14,20.48639237,18.0710355,13,27.080653654370025,13.225372084172111,13
Australia,Canberra,Sydney,Falcon3-3B-Base,1,has_competitor,3.1879492,5.4520245,1.0,1.2062726176115802e-05,-1.168586,-17.653355,1.2542114,1.0899730000000005,99.57783398000001,10,3.199942000000002,3.199942000000002,0.9090909090909091,3.2663542366254643,18,264.929049346,14,16.422250954,11.842455500000009,18,31.481982483952173,15.252793758962273,18
Brazil,Brasilia,Rio de Janeiro,Falcon3-3B-Base,2,has_competitor,3.4870028,5.4521265,0.5,8.062890546260834e-06,-1.9578745,-21.25329,0.7858638999999998,-5.486065999999999,101.8943462,10,7.139099,7.139099,0.9090909090909091,1.0852507318937017,18,347.4274814999999,18,6.509321899999997,67.979231,0,32.62017667260221,27.766462231621304,18
Canada,Ottawa,Toronto,Falcon3-3B-Base,3,has_competitor,2.3711548,4.8799543,1.0,5.205080158234437e-05,-0.56048274,-14.001241,2.70558356,1.5471070000000005,101.37558607,10,4.307174999999999,1.2419338000000002,0.9090909090909091,3.7227351432583227,18,241.91025669100003,14,20.993356709000004,9.410711799999998,18,27.32886973204467,21.00224602547909,18
India,New Delhi,Mumbai,Falcon3-3B-Base,4,has_competitor,3.6253803,4.339829,1.0,0.00015873015873015873,-1.3157479,-12.240798,2.2468613,2.0053660000000004,110.04778174,17,7.653145600000001,7.653145600000001,0.9545454545454546,1.342257713762253,20,256.39616739999997,19,24.817337200000004,18.0337506,19,41.77536977060113,57.88026691249679,19
Morrocco,Rabat,Marrakesh,Falcon3-3B-Base,5,has_competitor,4.3490763,3.947825,0.5,2.3473076381390545e-05,-2.2238214,-15.956308,2.8794172000000002,3.6765369999999997,81.05699336,1,7.8117517,7.8117517,0.9545454545454546,1.5038868949951412,19,291.46192723999997,19,66.45659816,9.250142700000001,19,44.10716544862484,44.22569060527293,19
New Zealand,Wellington,Auckland,Falcon3-3B-Base,6,has_competitor,2.675564,5.515229,1.0,1.1885801221860365e-05,-1.0126717,-17.707533,1.3912935,-1.9736960000000021,94.8696912,10,5.5282325,5.5282325,0.9545454545454546,2.5267949985528277,19,294.48118873,18,7.3830927699999975,38.2763672,1,23.444675579263652,42.67891013683473,1
Pakistan,Islamabad,Karachi,Falcon3-3B-Base,7,has_competitor,2.14396,4.0508137,1.0,1.1163704563722426e-05,-0.56219214,-18.547283,2.41788486,-0.36690300000000065,96.40668867999997,17,4.475859000000002,1.4420500000000018,0.9090909090909091,3.183607027259094,18,312.08376755,14,10.089001450000001,23.8010693,4,28.78310260162597,22.138405490723564,7
South Africa,Pretoria,Johannesburg,Falcon3-3B-Base,8,has_competitor,3.3165236,4.2787023,1.0,1.2005522540368569e-05,-1.3735565,-17.961695,0.9306059999999998,0.24105800000000244,95.404917326,17,5.148477,5.148477,0.5,4.244732374745713,17,289.680585901,14,14.160601099000003,25.756104999999987,18,39.2109938740343,15.998450239433007,18
Switzerland,Bern,Zurich,Falcon3-3B-Base,9,has_competitor,3.6730626,5.0122905,1.0,5.774338838203026e-05,-1.562584,-13.864162,1.5644015,0.7001594999999998,99.93660279999999,10,10.9070042,10.9070042,0.9545454545454546,2.0600423156682246,19,254.16608989999997,19,13.137722400000001,44.02229100000001,19,24.38328458904896,71.56869428296574,10
Turkey,Ankara,Istanbul,Falcon3-3B-Base,10,has_competitor,2.5887954,4.388019,1.0,1.4260656275401794e-05,-0.7386039,-17.349052,1.5175199000000001,-2.9956560000000003,88.84518885999998,16,6.364985000000001,6.364985000000001,0.9090909090909091,3.752821404150291,18,276.73051576999995,14,3.67730423,77.62172382,18,19.697616587310986,26.452482947116252,18
United Arab Emirates,Abu Dhabi,Dubai,Falcon3-3B-Base,11,has_competitor,3.1357148,4.9654303,1.0,0.00046425255338904364,-1.324118,-10.712021,0.7500574000000002,5.527891,93.26984252000001,10,3.9535657000000004,3.9535657000000004,1.0,1.806925843758728,20,232.9824251,18,65.6054309,12.762262199999999,0,50.16592930597196,50.85452892128861,1
Alabama,Montgomery,Birmingham,Falcon3-3B-Base,12,has_competitor,1.493875,4.8869553,1.0,2.587054379883065e-05,-0.2873524,-15.282123,3.5362872,-1.1325070000000004,95.6187968,10,5.098419,2.332521299999999,0.9545454545454546,2.1725009304837624,19,284.264829618,18,9.295142482000003,26.756143800000007,19,26.037182769190718,32.139234917073516,4
