correct,incorrect,model,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
valid,invalid,Falcon3-10B-Base,food_vegetables_healthy^violate^valid,food_vegetables_healthy,1,True,True,False,0.77475923,5.853405,1.0,0.0018018018018018018,-0.22233775,-8.89333,1.75617475,1.4380375,229.70950659,32,0.0,0.0,0.025,7.2610447613031095,36,277.933705012,1,127.273712488,0.0,1,78.63500597049072,46.24012513962624,32
valid,invalid,Falcon3-10B-Base,food_vegetables_healthy^violate^valid,food_vegetables_healthy,2,True,True,False,0.47549477,5.5108423,1.0,0.002197802197802198,-0.09338073,-8.74212,3.0287352700000003,2.0577710000000007,225.54650612,32,0.0,0.0,0.025,7.269174604626249,36,275.043391709,1,157.834513591,0.0,32,96.50825803496292,41.696508338737054,32
invalid,valid,Falcon3-10B-Base,food_vegetables_healthy^violate^invalid,food_vegetables_healthy,1,False,True,False,0.95185107,6.0906277,1.0,0.000724112961622013,-0.27068835,-9.854391,1.91830795,0.7079850000000008,228.88318411999998,32,6.088714999999999,3.2467890000000015,0.475,6.149418744671802,35,353.206571076,8,43.619129024,53.041056999999995,16,77.26480359514281,35.29366419559209,16
invalid,valid,Falcon3-10B-Base,food_vegetables_healthy^violate^invalid,food_vegetables_healthy,2,False,True,False,0.92543703,6.0670547,1.0,0.0006230529595015577,-0.25398967,-10.025009,2.01071263,0.5935619999999986,228.9208925,32,6.062389000000001,3.227086,0.475,6.167019735796583,35,354.20925422,8,44.94252818,52.927154,16,79.29322960397904,35.99621868513427,16
valid,invalid,Falcon3-10B-Base,food_vegetables_healthy^consistent^valid,food_vegetables_healthy,1,True,True,True,0.40989247,5.207298,1.0,0.0028653295128939827,-0.07529418,-8.510718,3.3482502199999997,2.524861999999999,225.42435362999998,32,0.0,0.0,0.025,7.994293000528181,36,271.776731952,1,168.555090148,0.0,32,102.01304776158028,39.989786607199356,32
valid,invalid,Falcon3-10B-Base,food_vegetables_healthy^consistent^valid,food_vegetables_healthy,2,True,True,True,0.37820855,5.208206,1.0,0.0027100271002710027,-0.0650809,-8.61778,3.7331698,2.3609349999999996,223.8785565,32,0.0,0.0,0.025,7.990348256016331,36,272.916963722,1,173.914466978,0.0,32,106.25527878133205,40.82461800087875,32
invalid,valid,Falcon3-10B-Base,food_vegetables_healthy^consistent^invalid,food_vegetables_healthy,1,False,True,True,0.57087266,5.3086348,0.5,0.00035137034434293746,-2.6912076,-10.883663,-2.566978206,-1.9996970000000012,227.30829124999997,32,4.143521194,4.143521194,1.0,1.7862318042779413,37,427.31944640000006,37,0.0,152.50058848300006,37,41.895981828453245,91.3882558432864,8
invalid,valid,Falcon3-10B-Base,food_vegetables_healthy^consistent^invalid,food_vegetables_healthy,2,False,True,True,0.5790212,5.3947253,0.5,0.00030211480362537764,-2.703774,-11.041192,-2.57852914,-1.9259590000000006,226.99301576,32,4.28055586,4.28055586,1.0,1.7815340090405456,37,429.2576335,37,0.0,152.87974874199998,37,42.71486925900177,92.1740744350248,8
valid,invalid,Falcon3-10B-Base,famous_wealthy_old^consistent^valid,famous_wealthy_old,1,True,True,True,0.8249988,5.7214284,1.0,0.0019267822736030828,-0.24902481,-8.880749,1.59793719,1.7239500000000003,227.22199498,32,0.0,0.0,0.025,7.651777531256302,36,273.833738637,1,129.01741106300003,0.0,1,79.36919639028734,43.993402501268484,32
valid,invalid,Falcon3-10B-Base,famous_wealthy_old^consistent^valid,famous_wealthy_old,2,True,True,True,0.59368,5.694085,1.0,0.0030581039755351682,-0.13209116,-8.318279,2.48285564,2.266997,224.60524576,32,0.0,0.0,0.025,8.111717897185109,36,268.617359807,1,151.953963593,0.0,1,91.42679133908264,42.25173058516516,32
invalid,valid,Falcon3-10B-Base,famous_wealthy_old^consistent^invalid,famous_wealthy_old,1,False,True,True,1.0951562,5.927674,0.5,0.000437636761487965,-1.1711057,-10.483474,-0.6681029,-1.1657269999999986,231.51433070000002,32,5.381550100000001,2.9259408,1.0,2.26299297122121,37,385.6561922,37,0.0,105.00857407999996,3,46.353153809856195,64.77169876578925,8
invalid,valid,Falcon3-10B-Base,famous_wealthy_old^consistent^invalid,famous_wealthy_old,2,False,True,True,1.118332,6.121164,0.5,0.000390015600624025,-1.084838,-10.562567,-0.5310593499999999,-1.386467999999999,233.77232565,32,5.509142650000001,2.8902796499999996,1.0,2.26351598819666,37,383.70522009999996,37,0.0,101.64715286000002,3,45.61746809363138,61.915817015335655,8
valid,invalid,Falcon3-10B-Base,famous_wealthy_old^violate^valid,famous_wealthy_old,1,True,True,False,1.1157441,6.347161,1.0,0.0018656716417910447,-0.52862066,-8.677998,0.61438754,0.9900070000000003,233.03483466999998,32,0.0,0.0,0.025,6.766008530410138,36,282.58902394,1,93.33892225999996,0.0,1,64.29412502814532,50.74710661431087,32
valid,invalid,Falcon3-10B-Base,famous_wealthy_old^violate^valid,famous_wealthy_old,2,True,True,False,1.0998433,6.6405745,1.0,0.0011904761904761906,-0.51333123,-9.14003,0.6505858699999999,0.6388069999999999,235.02533390000002,32,0.0,0.0,0.025,6.834654215480568,36,283.91659961,1,93.80359609000003,0.0,1,66.56234690563738,50.42332740123277,32
invalid,valid,Falcon3-10B-Base,famous_wealthy_old^violate^invalid,famous_wealthy_old,1,False,True,False,0.52730364,5.9086876,1.0,0.0013422818791946308,-0.10404241,-9.170349,4.69397459,1.908150000000001,223.32905773,32,6.094558499999998,2.920038999999999,0.475,5.663108310626553,35,347.90876638000003,3,86.04020132,48.83132549999999,16,109.6480464545943,34.26848209238712,33
invalid,valid,Falcon3-10B-Base,famous_wealthy_old^violate^invalid,famous_wealthy_old,2,False,True,False,0.5023229,6.0001864,1.0,0.0014326647564469914,-0.09863894,-9.062276,5.08217536,2.2852249999999987,223.13899558999998,32,6.134620000000002,2.828849,0.45,5.658542176553617,35,346.16482322999997,3,92.94451337,48.708526000000006,16,113.11372984058089,34.67516175411576,33
valid,invalid,Falcon3-10B-Base,vehicles_mobile_buildings^consistent^valid,vehicles_mobile_buildings,1,True,True,True,0.4106421,6.2835555,1.0,0.0018726591760299626,-0.07764818,-8.715325,3.2625095199999996,1.9005240000000008,228.588498356,32,0.0,0.0,0.025,7.225201247034763,36,272.58646660299996,32,167.11447349699998,0.0,32,101.73527217082662,42.21638842964005,32
valid,invalid,Falcon3-10B-Base,vehicles_mobile_buildings^consistent^valid,vehicles_mobile_buildings,2,True,True,True,0.9014434,6.442771,1.0,0.0010204081632653062,-0.30123743,-9.32844,1.36618317,1.4123979999999996,228.05387241,32,0.0,0.0,0.025,6.796435437763895,36,281.56467246,21,128.20066293999997,0.0,1,79.39763412284638,46.289884056689694,32
invalid,valid,Falcon3-10B-Base,vehicles_mobile_buildings^consistent^invalid,vehicles_mobile_buildings,1,False,True,True,0.63868326,5.8957696,0.5,0.00039108330074305825,-2.3712728,-10.641698,-2.21624452,-1.8117110000000007,226.60889188,32,4.2720829799999995,4.2720829799999995,1.0,1.7984377782049696,37,427.2223789,37,0.0,149.89393459000001,37,40.546052704624536,87.06430001907647,8
invalid,valid,Falcon3-10B-Base,vehicles_mobile_buildings^consistent^invalid,vehicles_mobile_buildings,2,False,True,True,1.1580653,5.952901,1.0,0.0004775549188156638,-0.694647,-10.365699,0.20590759999999997,-1.0443409999999993,234.0212575,32,6.082996000000001,3.5645109999999995,1.0,3.1562747330014957,38,380.7041944,16,0.20590759999999997,77.53268525000001,3,54.0376429128985,53.456005150239605,16
valid,invalid,Falcon3-10B-Base,vehicles_mobile_buildings^violate^valid,vehicles_mobile_buildings,1,True,True,False,0.65736145,6.1882806,1.0,0.0028011204481792717,-0.16375582,-8.29584,2.14306388,3.0193709999999996,226.58120841,32,0.0,0.0,0.025,7.237109682688612,36,270.23050904900003,1,160.05596455100002,0.0,1,87.41367341167496,39.33723464350504,32
valid,invalid,Falcon3-10B-Base,vehicles_mobile_buildings^violate^valid,vehicles_mobile_buildings,2,True,True,False,1.1548926,6.5209312,1.0,0.0009433962264150943,-0.692772,-9.425639,0.1981761999999999,1.312493,235.70332688999997,32,0.0,0.0,0.025,7.2211512707995436,32,290.72898595000004,1,95.14253365,0.0,1,59.60458242447689,47.394324688828696,32
invalid,valid,Falcon3-10B-Base,vehicles_mobile_buildings^violate^invalid,vehicles_mobile_buildings,1,False,True,False,1.0409062,5.4952636,1.0,0.0007363770250368188,-0.36723244,-9.974897,1.21035776,0.7489509999999999,232.96825775,32,6.2855419999999995,3.279966999999999,0.475,5.765033384724622,35,365.78948629,16,20.57285961,54.335854499999996,16,72.08188739703084,45.23444309774838,16
invalid,valid,Falcon3-10B-Base,vehicles_mobile_buildings^violate^invalid,vehicles_mobile_buildings,2,False,True,False,1.097124,5.2024975,1.0,0.0007209805335255948,-0.4555795,-10.1109,0.8690651999999999,0.4576779999999996,228.5447087,32,6.225646000000001,3.1588309999999993,0.975,4.550623368703784,37,365.9403622,16,9.283875799999999,55.92411544999999,16,65.10874374158298,46.398648129663215,16
valid,invalid,Falcon3-10B-Base,nonsense_phrite_ing_pand^nonsense^valid,nonsense_phrite_ing_pand,1,True,False,True,0.57270324,5.239688,1.0,0.0035714285714285713,-0.11790945,-8.305508,2.68106695,2.735470000000001,225.19598581,32,0.0,0.0,0.025,7.651658078063323,36,272.48095729299996,1,160.16161520700004,0.0,1,91.57399645676489,37.97200313694694,32
valid,invalid,Falcon3-10B-Base,nonsense_phrite_ing_pand^nonsense^valid,nonsense_phrite_ing_pand,2,True,False,True,0.6447832,5.676892,1.0,0.002506265664160401,-0.1434506,-8.562655,2.3975116,2.474699000000001,227.0369766,32,0.0,0.0,0.025,7.394762610161376,36,275.16653309500003,1,156.345160205,0.0,1,88.30139608673586,38.513334582895986,32
invalid,valid,Falcon3-10B-Base,nonsense_bosp_jift_nup^nonsense^invalid,nonsense_bosp_jift_nup,1,False,False,True,1.1024536,6.2375736,1.0,0.0003924646781789639,-0.49232632,-10.533835,0.7192205800000001,-1.4031939999999992,239.81977735,32,7.2469290000000015,3.3468850000000003,0.975,3.850916005282719,37,374.11230154000003,3,1.6896235600000002,70.52270757000001,3,52.87370087731838,46.98320173774264,8
invalid,valid,Falcon3-10B-Base,nonsense_bosp_jift_nup^nonsense^invalid,nonsense_bosp_jift_nup,2,False,False,True,0.8207997,6.042705,0.5,0.0002595380223202699,-1.9571801,-11.072666,-1.72711902,-2.4158930000000005,228.76958636,32,5.524299980000002,3.4799369799999997,1.0,1.91431801731391,37,417.1073808,3,0.0,141.65921875499998,3,43.51945185950489,78.93622878030165,8
valid,invalid,Falcon3-10B-Base,nonsense_snid_ust_bem^nonsense^valid,nonsense_snid_ust_bem,1,True,False,False,0.3791565,4.9459624,1.0,0.0035842293906810036,-0.063565575,-8.39676,3.726739125,2.712980999999999,223.29126542,32,0.0,0.0,0.025,7.450354730952203,36,271.93477877,32,178.95810733,0.0,32,102.02932967921593,37.97114720294231,32
valid,invalid,Falcon3-10B-Base,nonsense_snid_ust_bem^nonsense^valid,nonsense_snid_ust_bem,2,True,False,False,0.41791156,5.2055383,1.0,0.00199203187250996,-0.07260178,-8.906031,3.5290122200000003,2.015796,223.61911894999997,32,0.0,0.0,0.025,7.096932151277793,36,275.1921298265,19,173.2124355735,0.0,32,101.3764054534821,39.422058084265764,32
invalid,valid,Falcon3-10B-Base,nonsense_nept_bript_jeft^nonsense^invalid,nonsense_nept_bript_jeft,1,False,False,False,0.9356624,7.0157504,1.0,0.00078064012490242,-0.25062028,-9.502006,2.02825102,0.567063000000001,231.68713358,32,7.021612000000001,3.329289000000001,0.475,5.610184049273635,35,360.259820804,3,35.15141799599999,57.380161,3,76.06813370554987,36.96423093802102,8
invalid,valid,Falcon3-10B-Base,nonsense_nept_bript_jeft^nonsense^invalid,nonsense_nept_bript_jeft,2,False,False,False,1.0565193,6.964227,1.0,0.0005730659025787965,-0.3395358,-9.883947,1.4356263,0.009201000000000903,235.29789995,32,7.078994,3.357017000000001,0.575,5.752404803608936,35,363.40560654,3,19.89256726,58.863057500000004,3,67.40889429607088,38.726323787212905,8
valid,invalid,Falcon3-10B-Base,nonsense_sclack_chask_pron^nonsense^valid,nonsense_sclack_chask_pron,1,True,False,True,0.6425089,5.581913,1.0,0.0027100271002710027,-0.14647137,-8.507822,2.35877963,2.7945939999999982,227.57925591000003,32,0.0,0.0,0.025,7.425760272791148,36,273.367002319,1,155.173672581,0.0,1,83.87979962795822,38.71877440946333,32
valid,invalid,Falcon3-10B-Base,nonsense_sclack_chask_pron^nonsense^valid,nonsense_sclack_chask_pron,2,True,False,True,0.9604973,5.907081,1.0,0.0014792899408284023,-0.3328103,-9.101966,1.2232505,1.8318320000000003,232.63759267,32,0.0,0.0,0.025,7.036983648830093,36,281.90383127,21,126.70440243000003,0.0,1,69.23657894216949,41.30604105234401,32
invalid,valid,Falcon3-10B-Base,nonsense_stope_unt_gleck^nonsense^invalid,nonsense_stope_unt_gleck,1,False,False,True,1.2031466,6.2405343,1.0,0.00022872827081427266,-0.7842684,-11.192581,0.027916800000000075,-1.6774190000000004,237.72674436,32,7.005976,2.990755,1.0,3.130579018558841,38,385.82677839999997,3,0.027916800000000075,91.92455157000002,3,44.2799354537678,50.090978764474904,8
invalid,valid,Falcon3-10B-Base,nonsense_stope_unt_gleck^nonsense^invalid,nonsense_stope_unt_gleck,2,False,False,True,1.1817503,6.343283,0.5,0.0002827254735651682,-0.908461,-10.913006,-0.22444226999999994,-1.6701799999999984,235.90600686,32,6.744816729999999,2.68915863,1.0,2.4884709005873287,37,387.09258320000004,3,0.0,98.76153667000001,3,42.89930723983332,53.813828606642915,8
valid,invalid,Falcon3-10B-Base,nonsense_gluff_caft_jint^nonsense^valid,nonsense_gluff_caft_jint,1,True,False,False,0.33159637,5.5453362,1.0,0.004016064257028112,-0.053285655,-8.090902,4.101868345,2.7271389999999993,226.51854791,32,0.0,0.0,0.025,7.290251282476124,36,270.758646698,32,182.785178502,0.0,32,105.71925629993541,36.42157559633997,32
valid,invalid,Falcon3-10B-Base,nonsense_gluff_caft_jint^nonsense^valid,nonsense_gluff_caft_jint,2,True,False,False,0.32839555,5.455436,1.0,0.003472222222222222,-0.052277543,-8.293395,4.315282457,2.4559154999999997,225.25004924,32,0.0,0.0,0.025,7.492606280473979,36,270.72593053599996,32,185.03178196399998,0.0,32,108.06846857305037,36.47902063396884,32
invalid,valid,Falcon3-10B-Base,nonsense_fleff_drap_ved^nonsense^invalid,nonsense_fleff_drap_ved,1,False,False,False,0.6544611,5.8172507,1.0,0.0007942811755361397,-0.13714461,-9.793871,3.37531179,0.9901689999999999,226.12339235999997,32,7.051870000000001,3.209854,0.475,5.744946455487174,35,357.08019996999997,3,66.64430043,57.16266800000001,3,96.31750843185793,34.458779833860845,16
invalid,valid,Falcon3-10B-Base,nonsense_fleff_drap_ved^nonsense^invalid,nonsense_fleff_drap_ved,2,False,False,False,0.7776897,5.884332,1.0,0.0008071025020177562,-0.18085136,-9.75168,2.65778094,0.4586069999999989,225.85745728,32,6.9678840000000015,3.303953999999999,0.475,5.765153703003394,35,358.193499236,3,54.131416363999996,57.192227,3,88.83657896076332,38.297977378968895,16
valid,invalid,Falcon3-10B-Base,nonsense_paft_usp_cesk^nonsense^valid,nonsense_paft_usp_cesk,1,True,False,True,1.1573865,6.3964186,1.0,0.0019047619047619048,-0.6040488,-8.705526,0.40822250000000004,2.158054999999999,237.25919929999998,32,0.0,0.0,0.025,6.510518085178907,36,285.42949209999995,32,106.90083819999998,0.0,1,57.3369530473812,42.15323148251361,32
valid,invalid,Falcon3-10B-Base,nonsense_paft_usp_cesk^nonsense^valid,nonsense_paft_usp_cesk,2,True,False,True,0.80392367,6.1864376,1.0,0.0028089887640449437,-0.21757129,-8.331783,1.80174851,2.5285390000000003,228.94183296,32,0.0,0.0,0.025,7.327914588638044,36,273.81916158,21,143.79545582000003,0.0,1,78.89771608595046,41.108980511851925,32
invalid,valid,Falcon3-10B-Base,nonsense_trime_dimp_mag^nonsense^invalid,nonsense_trime_dimp_mag,1,False,False,True,1.1897848,6.029168,1.0,0.00034246575342465754,-0.601064,-10.762121,0.4549445999999999,-1.2667780000000004,238.61526640000002,32,7.138277,3.222759,0.975,3.7248187054102235,37,378.0445787,3,0.9243163999999999,76.13015904000002,3,50.99432713074013,47.585665901977855,8
invalid,valid,Falcon3-10B-Base,nonsense_trime_dimp_mag^nonsense^invalid,nonsense_trime_dimp_mag,2,False,False,True,1.1719575,6.1592555,0.5,0.00029568302779420464,-1.0005325,-10.916436,-0.38363610000000004,-1.6459669999999988,235.89004378,32,6.680297899999999,2.880093899999999,1.0,2.3200209220613375,37,393.87433599999997,3,0.0,106.42104279999998,3,43.3356257455466,58.17056443731016,8
valid,invalid,Falcon3-10B-Base,nonsense_kemp_clud_thrund^nonsense^valid,nonsense_kemp_clud_thrund,1,True,False,False,0.44352087,5.524878,1.0,0.0024813895781637717,-0.07860923,-8.59482,3.46846957,2.1701300000000003,225.68374583000002,32,0.0,0.0,0.025,7.118986199797273,36,274.609578236,32,173.61261236399997,0.0,32,101.91887075502326,40.165061852627936,32
valid,invalid,Falcon3-10B-Base,nonsense_kemp_clud_thrund^nonsense^valid,nonsense_kemp_clud_thrund,2,True,False,False,0.35402307,5.365264,1.0,0.003676470588235294,-0.057966735,-8.24462,3.9500789650000003,2.6276090000000014,224.24832992,32,0.0,0.0,0.025,7.194722969167854,36,273.509356288,32,179.86116291200003,0.0,32,106.01462010774745,38.188878154256024,32
invalid,valid,Falcon3-10B-Base,nonsense_frupt_liff_blop^nonsense^invalid,nonsense_frupt_liff_blop,1,False,False,False,0.5272699,6.4500713,1.0,0.0015432098765432098,-0.10272327,-8.868652,4.69084203,2.0730829999999987,229.09152502,32,6.997953000000001,2.985173999999999,0.45,5.533386769037284,35,356.489995637,3,85.26863626299999,54.96015800000001,3,110.2492692466269,35.236555194786405,33
invalid,valid,Falcon3-10B-Base,nonsense_frupt_liff_blop^nonsense^invalid,nonsense_frupt_liff_blop,2,False,False,False,0.7371815,5.9382286,1.0,0.000968054211035818,-0.16304928,-9.525479,2.99276752,0.8518629999999998,228.52371108,32,7.083802000000002,3.0110010000000003,0.475,5.656448808458835,35,362.11222561,3,57.32504449,56.35873199999999,3,95.23026277087567,38.788291013099595,16
valid,invalid,Falcon3-10B-Base,nonsense_gand_yusp_druff^nonsense^valid,nonsense_gand_yusp_druff,1,True,False,True,1.1310704,6.2308807,1.0,0.001941747572815534,-0.5352203,-8.690402,0.5915268,1.9386719999999986,230.89126113999998,32,0.0,0.0,0.025,6.200265688673156,36,286.96170696,21,109.29139253999998,0.0,1,62.94463399973346,46.916645099374755,32
valid,invalid,Falcon3-10B-Base,nonsense_gand_yusp_druff^nonsense^valid,nonsense_gand_yusp_druff,2,True,False,True,0.66429675,6.27102,1.0,0.0025,-0.1551954,-8.393779,2.2587346,2.5151959999999995,227.28375739,32,0.0,0.0,0.025,6.813826016211982,36,273.659190437,21,156.25055486299996,0.0,1,87.34279796466674,41.10151790656088,32
invalid,valid,Falcon3-10B-Base,nonsense_glap_phropt_soff^nonsense^invalid,nonsense_glap_phropt_soff,1,False,False,True,1.1147621,6.2582326,1.0,0.0004880429477794046,-0.4030348,-10.2768755,1.1151724,0.27290850000000155,235.0223957,32,6.5852520000000005,3.213977,0.975,5.059704542550113,35,371.76464332,3,12.855552880000003,55.46266329999999,3,66.75229592408652,43.077080802927654,16
