condition,exemplar,correct,incorrect,model,item_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,exemplar_de
Atypical,eel,fish,reptile,gpt2,1,6.6573405,5.364428,0.2,0.007042253521126761,-4.2086315,-7.054844,1.0598678999999995,9.306676,46.619472599999995,7,0.0,0.0,0.08333333333333333,0.4914460215778901,9,98.49195,2,71.9516764,0.0,1,3.3279289103904982e-15,0.0,1,Aal
Atypical,bat,mammal,bird,gpt2,2,7.20755,5.1935396,0.1,0.0015128593040847202,-4.927802,-9.306523,-0.7868116999999994,-6.5417804,58.493967000000005,5,5.754968700000001,5.754968700000001,1.0,0.323614257031014,8,115.9356897,1,0.0,44.5457275,5,2.8552737170850474e-15,0.0,5,Fledermaus
Atypical,penguin,bird,fish,gpt2,3,6.526206,5.1512384,0.5,0.3333333333333333,-3.4164033,-2.9207397,0.5934217000000004,2.6610336,48.2340389,5,0.0,0.0,0.08333333333333333,2.2827282932966413,4,64.98380660000001,2,21.520514000000002,0.0,4,1.643320270794153e-15,0.0,4,Pinguin
Atypical,butterfly,insect,bird,gpt2,4,5.8230734,5.260502,0.3333333333333333,0.00047505938242280285,-3.2707705,-11.269251,-0.15753929999999983,-8.167871400000001,50.5299145,8,8.010332100000001,8.010332100000001,1.0,1.9249046376491488,8,110.74577310000001,8,1.0450086,46.602661299999994,8,6.935534505235055,0.0,8,Schmetterling
Atypical,sea lion,mammal,fish,gpt2,5,5.90233,5.3138947,0.14285714285714285,0.0008802816901408451,-4.099428,-10.087465,0.10244000000000053,-5.0992424,49.341428199999996,6,5.7154896,5.7154896,0.6666666666666666,1.3526167355383492,8,107.2017495,1,6.4428746,33.7471751,6,8.539093796067705,0.0,6,Seeloewe
Atypical,whale,mammal,fish,gpt2,6,5.8516045,5.1906323,0.3333333333333333,0.001287001287001287,-3.483696,-9.475144,0.012954699999999875,-3.686624,47.07491280000001,9,5.006192999999998,4.64255,1.0,1.7986757345017717,8,104.8699288,1,6.9315439,27.944281600000004,6,5.710757034164722,0.0,6,Wal
Typical,alligator,reptile,mammal,gpt2,7,6.31776,4.9426894,0.5,9.490367277213628e-05,-3.3578722,-15.729078,1.1957623999999996,-6.515775,47.5955381,5,6.9634854,6.9634854,0.9166666666666666,0.7838333575443641,10,154.47340169999998,9,1.3733098999999993,46.370747900000005,9,3.313476079813016e-15,2.349675509126941,1,Alligator
Typical,chameleon,reptile,insect,gpt2,8,6.9628596,5.1012096,0.1111111111111111,8.298755186721991e-05,-4.7439823,-16.081408,0.0032636999999997585,-4.695542999999999,51.97347630000001,5,5.714416,5.714416,1.0,0.22267003484539613,9,159.1618681,7,0.0032636999999997585,44.25133760000001,9,3.33128266231792e-15,0.0,0,Chamaeleon
Typical,falcon,bird,reptile,gpt2,9,5.5311403,5.161236,0.5,0.3333333333333333,-2.065197,-3.2287617,4.580696,13.641898300000001,48.31023249999999,8,0.0,0.0,0.08333333333333333,3.057856691539441,8,62.93808486999999,2,109.40054413,0.0,4,0.6220927102300164,0.0,6,Falke
Typical,goldfish,fish,amphibian,gpt2,10,5.8642387,5.336242,1.0,0.03571428571428571,-1.4759446,-5.099827,4.7097701,7.390076999999999,47.1043603,9,0.0,0.0,0.08333333333333333,3.2756425556056215,8,70.26397919000001,8,61.47282850999999,0.0,4,0.7172392207433593,2.3084169475952616,8,Goldfisch
Typical,shark,fish,mammal,gpt2,11,5.938232,5.207716,0.5,0.019230769230769232,-2.7552032,-5.7671957,1.7856978,3.7925933,47.543546199999994,9,2.337778,2.337778,0.9166666666666666,1.3526851631855967,9,81.6763839,8,33.6174088,5.223489000000001,9,2.421373101755478e-15,6.19578296682809,5,Hai
Typical,dog,mammal,insect,gpt2,12,6.023736,5.132915,0.2,0.0015723270440251573,-4.031945,-9.296459,2.0271532,2.137065999999999,47.59716280000001,7,1.0607299999999995,0.0,0.3333333333333333,1.0107139723873289,8,108.79824670000002,1,19.4657135,1.9772110000000005,2,4.088339388846963,0.0,6,Hund
Typical,rabbit,mammal,reptile,gpt2,13,6.147762,5.215958,0.3333333333333333,0.0017825311942959,-2.9132226,-9.094993,3.0543896999999998,7.724214999999999,47.6370363,6,0.0,0.0,0.08333333333333333,1.5997247321285433,8,103.59390789999999,1,69.1788009,0.0,1,6.97173308472191,0.0,6,Kaninchen
Typical,cat,mammal,reptile,gpt2,14,6.297662,5.2180586,0.25,0.0013404825737265416,-3.9832306,-9.517043,2.4415817,7.634164,49.5441596,6,0.0,0.0,0.08333333333333333,1.2021392014648333,8,110.22598950000001,1,65.2338364,0.0,1,4.664129824183998,0.0,6,Katze
Typical,rattlesnake,reptile,amphibian,gpt2,15,5.4212985,4.967283,0.125,7.710100231303006e-05,-4.6283054,-16.551077,0.5876615999999997,-3.873225999999999,47.367783299999985,9,6.2494700000000005,6.2494700000000005,0.9166666666666666,0.25236555011302275,9,163.2375554,7,1.5169980999999995,33.846199399999996,7,3.036285458114334e-15,2.494161986492836,1,Klapperschlange
Typical,salmon,fish,mammal,gpt2,16,5.4193687,5.3076706,0.5,0.037037037037037035,-1.9669441,-5.099781,4.4089509,4.688162,46.57171055,8,0.3354235000000001,0.3354235000000001,0.75,2.432302455272681,8,70.35604146,7,54.050410039999996,0.3354235000000001,8,7.610823956131155,8.05902391132073,8,Lachs
Typical,lion,mammal,fish,gpt2,17,6.0951424,5.3555903,0.2,0.0012853470437017994,-4.081096,-9.470363,0.8534242000000001,-4.006607400000001,50.573640700000006,5,4.960792,4.919041300000001,0.6666666666666666,1.180760979524863,8,108.8276773,1,8.7360745,28.840378,6,2.7067609742128234,0.0,6,Loewe
Typical,horse,mammal,bird,gpt2,18,5.6056943,5.288097,0.14285714285714285,0.0011723329425556857,-4.6843696,-9.607239,-0.03730010000000039,-6.1593249,50.676812,6,6.162985899999998,6.122024799999999,1.0,0.7722938927512775,8,113.02734419999999,1,0.7567434000000004,39.8346413,6,6.326320860385607,0.0,6,Pferd
Typical,sparrow,bird,mammal,gpt2,19,6.1174765,5.248679,0.5,0.5,-3.3161926,-2.9375875,2.7574158000000004,6.4450115000000014,49.141433000000006,8,0.0,0.0,0.08333333333333333,4.488403076752649,7,61.6080201,2,54.170111500000004,0.0,2,3.187496678356513e-15,2.0191287344366122,2,Spatz
Atypical,eel,fish,reptile,mamba-1.4b-hf,1,3.14,1.295,0.3333333333333333,5.183227077178251e-05,-2.234,-20.39,4.821,3.1400000000000006,98.25956374,15,0.0,0.0,0.020833333333333332,9.669447983479522,35,751.32145,0,452.50355000000013,0.0,35,173.36143298631396,70.73553734143083,35,Aal
Atypical,bat,mammal,bird,mamba-1.4b-hf,2,3.15,1.545,1.0,0.00011042402826855124,-1.017,-17.14,3.0930000000000004,-0.8000000000000007,110.7788733,18,14.52,10.079999999999998,0.9583333333333334,2.1996543602197227,45,1009.2447,0,10.321300000000004,307.8380000000001,45,100.70612490265047,119.7216716226643,45,Fledermaus
Atypical,penguin,bird,fish,mamba-1.4b-hf,3,2.98,1.867,1.0,9.47867298578199e-05,-1.08,-17.16,4.9239999999999995,1.3099999999999987,99.99504010000001,18,0.889999999999997,0.0,0.14583333333333334,4.982081418025431,46,693.978,0,200.577,1.3599999999999959,38,132.58390254040964,48.42403963290745,38,Pinguin
Atypical,butterfly,insect,bird,mamba-1.4b-hf,4,3.582,0.771,0.5,0.00011160714285714285,-1.658,-18.84,2.4520000000000004,0.33000000000000185,113.28534553,18,4.83,4.83,0.7916666666666666,2.3646802886184046,46,715.733,0,59.82800000000001,41.112,36,105.66257270834517,80.83053970716695,36,Schmetterling
Atypical,sea lion,mammal,fish,mamba-1.4b-hf,5,2.988,1.849,0.06666666666666667,8.35421888053467e-05,-4.734,-16.9,1.8790000000000004,2.240000000000002,128.74492084000002,18,14.779999999999998,5.52,0.9375,0.12982326188685,46,970.4590000000001,0,89.41400000000003,168.293,18,102.34982232319399,104.82063917029664,45,Seeloewe
Atypical,whale,mammal,fish,mamba-1.4b-hf,6,3.332,1.347,0.2,0.00012618296529968455,-2.855,-16.94,0.9769999999999999,3.25,97.0383378,18,14.309999999999999,6.420000000000002,0.9791666666666666,0.7088935631754116,45,971.697,0,70.678,172.32500000000002,18,106.4782659556856,109.38541395255608,45,Wal
Typical,alligator,reptile,mammal,mamba-1.4b-hf,7,2.402,1.856,1.0,3.00147072065312e-05,-1.094,-22.0,7.605999999999999,-4.440000000000001,106.1080217,17,11.055,11.055,0.7708333333333334,1.3698138918337495,46,1040.183,0,122.435,127.98,35,113.33828932419156,58.79292503290932,35,Alligator
Typical,chameleon,reptile,insect,mamba-1.4b-hf,8,4.4,3.164,0.5,3.0200531529354916e-05,-2.238,-20.94,2.8320000000000003,-5.390000000000001,130.57914340000002,18,11.15,11.15,0.9375,0.5736432465781915,46,1060.342,0,20.248,280.8099999999999,35,101.52515213429551,89.65319008217061,35,Chamaeleon
Typical,falcon,bird,reptile,mamba-1.4b-hf,9,2.986,0.958,1.0,0.00012507817385866166,-0.6797,-17.25,9.1253,6.140000000000001,95.3248089,22,0.0,0.0,0.020833333333333332,13.901696733938955,32,617.1642999999999,0,679.9107000000002,0.0,31,279.0886245684465,54.04781298959102,35,Falke
Typical,goldfish,fish,amphibian,mamba-1.4b-hf,10,2.521,2.445,1.0,6.0668567615118606e-05,-0.834,-18.03,7.111000000000001,2.3299999999999983,90.12543556,17,4.770000000000001,3.3599999999999994,0.6875,11.505076500840454,35,745.770499,0,290.514501,32.036,35,158.66649255401836,70.17137109120681,35,Goldfisch
Typical,shark,fish,mammal,mamba-1.4b-hf,11,3.227,1.01,1.0,4.587576841912102e-05,-1.058,-20.78,4.688000000000001,-2.9700000000000024,107.64599717,18,7.280000000000001,7.280000000000001,0.7083333333333334,8.379934775978093,46,771.4653000000001,0,314.5157,48.95100000000001,35,182.8039347021438,93.11980006662172,35,Hai
Typical,dog,mammal,insect,mamba-1.4b-hf,12,3.594,1.662,0.14285714285714285,0.00015096618357487922,-3.033,-16.02,6.997,0.3200000000000003,98.4697902,18,13.799999999999999,10.979999999999999,0.4791666666666667,1.2876874848450066,45,1027.474,0,109.58099999999999,220.464,18,137.81089939606548,57.08437136752766,42,Hund
Typical,rabbit,mammal,reptile,mamba-1.4b-hf,13,3.977,0.613,0.5,0.00019425019425019425,-2.139,-16.58,4.107000000000001,7.970000000000002,85.66519416,22,6.099999999999998,0.25,0.3333333333333333,1.5979549375316762,45,1015.4649999999999,0,261.12100000000004,43.47,18,118.75302510185435,43.60929155495511,18,Kaninchen
Typical,cat,mammal,reptile,mamba-1.4b-hf,14,3.389,0.4312,0.16666666666666666,0.0001757469244288225,-2.633,-17.08,7.172,6.020000000000003,88.6173676,18,6.379999999999999,0.6099999999999994,0.3958333333333333,0.4700540548490689,45,1082.226,0,259.879,49.009999999999984,18,133.27892497719117,53.78707167986578,18,Katze
Typical,rattlesnake,reptile,amphibian,mamba-1.4b-hf,15,2.033,1.883,0.16666666666666666,2.8667259123355218e-05,-3.72,-22.05,4.654999999999999,-0.6000000000000014,108.6943744,22,9.706000000000001,9.706000000000001,0.7708333333333334,0.387409604823052,46,1087.0929999999998,0,82.94200000000001,148.877,35,92.76098135453768,62.154271745917924,35,Klapperschlange
Typical,salmon,fish,mammal,mamba-1.4b-hf,16,2.725,0.5244,1.0,4.0970173713536546e-05,-0.6772,-22.53,7.6528,-3.6900000000000013,93.1789496,22,6.240000000000002,6.240000000000002,0.7083333333333334,10.838580956923106,35,780.7801554,0,395.7038446,49.40400000000001,35,241.18884047789143,112.26977432854845,35,Lachs
Typical,lion,mammal,fish,mamba-1.4b-hf,17,4.023,0.7974,0.14285714285714285,8.99604174163368e-05,-3.568,-17.64,3.2950000000000004,1.9800000000000004,109.2801667,22,15.420000000000002,7.98,0.5,0.3925835147450623,45,1043.499,0,84.59400000000001,176.37999999999997,18,108.50601894685191,66.91878347784358,22,Loewe
Typical,horse,mammal,bird,mamba-1.4b-hf,18,3.975,1.078,0.0625,9.62741888899586e-05,-5.04,-18.06,1.612,0.5,79.8944505,17,14.379999999999995,8.48,0.8333333333333334,0.18939285896796645,45,1066.863,0,49.29900000000001,221.82999999999998,28,83.09022579416435,67.45411993498699,45,Pferd
Typical,sparrow,bird,mammal,mamba-1.4b-hf,19,1.693,0.5825,1.0,0.00013189132155104195,-0.3892,-17.58,8.0908,0.7000000000000028,84.67062673000001,22,4.23,4.23,0.6875,12.262533015767158,35,641.4622400000001,0,577.7927600000002,16.240000000000002,35,262.6021261301371,74.1384887258911,35,Spatz
Atypical,eel,fish,reptile,mamba-130m-hf,1,5.2470355,1.0553219,1.0,0.0005482456140350877,-1.6340275,-93.96424,4.2369561,54.55507999999999,22.042834161346235,21,0.0,0.0,0.041666666666666664,1.6842753860079291,22,1927.0095583,20,1207.2794173000004,0.0,1,76.59928743569013,15.847069380587701,17,Aal
Atypical,bat,mammal,bird,mamba-130m-hf,2,4.8696995,0.85526866,0.0035087719298245615,7.440476190476191e-05,-8.012042,-122.427505,-4.3607043999999995,-22.13522499999999,20.20182613285277,12,26.057545600000015,26.057545600000015,1.0,0.00460458421269893,22,2761.5852800000002,20,0.0,531.7553488000001,20,10.040670020383775,1.9172297930296416,21,Fledermaus
Atypical,penguin,bird,fish,mamba-130m-hf,3,6.11277,0.8201461,1.0,0.0002151462994836489,-2.3803656,-103.97104,1.1827353999999999,-13.392440000000008,19.74427369456483,12,22.182300000000012,18.16717,0.9583333333333334,1.0259725073593602,22,2281.6594092,20,1.7809160999999993,332.429164,17,14.114142445593295,25.17397641014643,21,Pinguin
Atypical,butterfly,insect,bird,mamba-130m-hf,4,6.4024506,0.99348295,0.25,0.0002521432173474534,-3.8036313,-102.57776,-0.6500319999999999,0.9727299999999985,25.532220524361726,5,4.482837999999997,3.5337339999999915,1.0,0.26498898121093517,22,2276.2898996,20,11.764061000000012,29.690862699999993,0,12.380137731388755,6.052467834676008,2,Schmetterling
Atypical,sea lion,mammal,fish,mamba-130m-hf,5,5.328431,0.8520708,0.045454545454545456,7.220737959419453e-05,-5.0327587,-126.53594,-1.7963226999999997,-34.02092499999999,20.893816513731842,12,44.069327300000005,44.069327300000005,1.0,0.04733885993050305,22,2770.2618637000005,20,0.0,833.3081606999999,21,20.901405770759887,33.75978750112439,21,Seeloewe
Atypical,whale,mammal,fish,mamba-130m-hf,6,4.7972836,0.7886038,0.08333333333333333,7.462129691814044e-05,-4.5429845,-122.42145,-2.4321127000000002,-33.24955,18.01779978458668,21,42.74992729999999,42.74992729999999,1.0,0.08563527445622332,22,2712.9468615,20,0.0,845.178438,21,21.82661878406764,60.244838614100615,21,Wal
Typical,alligator,reptile,mammal,mamba-130m-hf,7,4.908042,0.9019258,0.2,3.837298541826554e-05,-3.7648983,-146.76515,1.4050713,-14.647840000000002,21.52915059041445,12,23.310059999999993,18.742580000000004,0.875,0.2093087333815586,22,3131.1330353000003,20,8.027893300000002,272.4069960000001,17,7.535538220747912,0.0,20,Alligator
Typical,chameleon,reptile,insect,mamba-130m-hf,8,7.297785,0.9083562,0.006024096385542169,3.904267364229103e-05,-7.0125628,-141.73763,-3.0077288000000006,-38.09613499999999,24.89961461967689,12,44.109461200000005,44.109461200000005,1.0,0.008056163900898443,22,3070.0911207999998,20,0.0,772.0727408000001,20,20.069603660743795,7.6335276204869995,21,Chamaeleon
Typical,falcon,bird,reptile,mamba-130m-hf,9,5.9017544,0.99110913,1.0,0.0002444390124663896,-2.0351586,-105.65993,4.8693757,38.00937999999999,19.220444514671755,12,0.0,0.0,0.041666666666666664,1.0506497544613442,22,2266.6616925999997,19,843.8314577000001,0.0,1,28.697019718201354,27.023832316342133,17,Falke
Typical,goldfish,fish,amphibian,mamba-130m-hf,10,5.6448164,0.7244115,1.0,0.0004977600796416127,-1.458193,-89.791046,4.283531,47.620114,18.470679410460033,6,0.0,0.0,0.041666666666666664,2.349332916087315,21,1876.66429218,20,1135.6063848200001,0.0,15,44.50160709853882,30.432465770331238,4,Goldfisch
Typical,shark,fish,mammal,mamba-130m-hf,11,4.6958704,0.7272326,1.0,0.00048449612403100775,-1.6839719,-90.90355,4.100622100000001,33.913184,14.476073689902842,12,0.0,0.0,0.041666666666666664,2.5192991206517985,20,1863.7720582000002,17,886.1410133000002,0.0,17,76.73669981741455,19.090340180206496,17,Hai
Typical,dog,mammal,insect,mamba-130m-hf,12,5.6351047,0.74011797,0.01282051282051282,6.992518005733865e-05,-6.725704,-124.995384,0.29823799999999956,-22.465063999999998,20.812616065199116,12,28.947339999999997,28.947339999999997,0.9583333333333334,0.013920985105301919,22,2831.90841,20,1.3817690000000002,461.778381,21,16.598007535526442,6.663120710108408,21,Hund
Typical,rabbit,mammal,reptile,mamba-130m-hf,13,6.25358,0.57775307,0.0196078431372549,6.423432682425488e-05,-5.9688015,-124.87788,1.2423592,13.696570000000008,27.706052183963376,10,0.0,0.0,0.041666666666666664,0.02122702961346431,22,2775.2620385,20,298.2264162,0.0,1,7.586552091835922,5.926270392165538,19,Kaninchen
Typical,cat,mammal,reptile,mamba-130m-hf,14,5.8468924,0.7102208,0.03225806451612903,7.028394714647174e-05,-5.7455645,-126.02576,0.3621634999999994,13.783460000000005,25.63606113142366,10,1.1768830000000001,1.1768830000000001,1.0,0.033655650454648134,22,2835.2573985,20,265.17185350000005,1.2874689999999998,1,2.1381197402013097,9.558292932855599,21,Katze
Typical,rattlesnake,reptile,amphibian,mamba-130m-hf,15,3.9727945,0.75492084,0.07692307692307693,3.7822913120768564e-05,-5.1993475,-138.99706,0.1581077999999998,-1.978749999999991,18.77937963222502,12,9.580759999999998,7.999110000000002,0.5833333333333334,0.07899982310035474,22,3024.4194804999997,20,69.32895279999997,72.07275999999996,15,1.2105500415820794e-14,6.859071186904406,15,Klapperschlange
Typical,salmon,fish,mammal,mamba-130m-hf,16,4.056608,0.7197198,0.5,0.0004901960784313725,-1.717106,-90.362495,6.141983,35.39013,17.415334859604524,21,0.0,0.0,0.041666666666666664,2.516744582875724,20,1857.1677091,20,867.1141649000001,0.0,7,60.264621501854684,12.072492036892697,17,Lachs
Typical,lion,mammal,fish,mamba-130m-hf,17,5.756489,0.81282,0.027777777777777776,6.816167950378297e-05,-5.400733,-124.68858,0.408798,-36.1391,22.00430640773303,10,47.084050000000005,47.084050000000005,0.9583333333333334,0.029122294417300715,22,2778.7476825,20,0.7205135,846.0256559999998,20,37.408672827316295,31.502429268863946,21,Loewe
Typical,horse,mammal,bird,mamba-130m-hf,18,4.963013,0.7544879,0.0044444444444444444,7.244801854669275e-05,-7.7891455,-123.375145,-1.7608861999999998,-21.305075000000002,21.71195990720308,18,29.507423799999998,29.507423799999998,1.0,0.005485783659521898,22,2829.1052775,20,0.0,530.2376381999998,21,20.481172694074495,2.31003622951505,21,Pferd
Typical,sparrow,bird,mammal,mamba-130m-hf,19,6.41204,1.0339973,1.0,0.0002346316283435007,-1.9855552,-110.19904,5.2410521,23.456919999999997,24.846547420788145,19,0.0,0.0,0.041666666666666664,1.0478912816490993,22,2389.2921187,19,566.0376386000002,0.0,17,13.9333202428955,14.483445523419203,19,Spatz
Atypical,eel,fish,reptile,mamba-370m-hf,1,3.818,0.682,1.0,0.0003341129301703976,-0.987,-51.56,4.673,55.19,37.891253000000006,44,0.0,0.0,0.020833333333333332,1.1312258430668312,46,2588.633,39,2411.077,0.0,39,267.1675914463626,75.61968408296643,39,Aal
Atypical,bat,mammal,bird,mamba-370m-hf,2,5.117,0.04587,0.00980392156862745,5.74085768413801e-05,-6.94,-79.9,-1.346,-7.150000000000006,19.778621,43,20.614000000000008,7.554000000000006,1.0,0.03642485282523146,44,3745.13,6,8.036,372.35599999999994,6,49.756770187292254,35.52659148289598,42,Fledermaus
Atypical,penguin,bird,fish,mamba-370m-hf,3,5.727,0.0419,1.0,0.0001036591686534674,-2.055,-71.5,1.9049999999999998,-9.399999999999999,24.5762577,44,20.900000000000006,14.900000000000006,0.9375,1.0163763546355582,46,3315.901,6,8.509,450.84999999999997,6,78.13732776463863,135.6222519908206,44,Pinguin
Atypical,butterfly,insect,bird,mamba-370m-hf,4,4.445,0.0719,1.0,4.714312653215161e-05,-1.514,-84.9,2.8359999999999994,-12.100000000000009,24.1503367,44,18.25,14.5,0.8958333333333334,1.033858335831857,46,3905.714,6,12.585999999999995,506.17999999999984,34,63.769430692397734,75.00752572210523,34,Schmetterling
Atypical,sea lion,mammal,fish,mamba-370m-hf,5,3.521,0.02817,0.3333333333333333,5.745805561939784e-05,-3.148,-84.06,1.4769999999999999,-18.659999999999997,17.0448436,44,42.94,27.4,0.9166666666666666,0.5476454790119727,45,3878.436,6,19.404,940.5699999999997,6,111.53849885855185,196.7965265638624,42,Seeloewe
Atypical,whale,mammal,fish,mamba-370m-hf,6,4.336,0.01787,0.25,5.673758865248227e-05,-2.766,-82.8,-0.946,-18.919999999999995,20.483455,43,41.75399999999999,22.533999999999995,1.0,0.535170521388025,45,3817.27,6,8.868000000000002,937.5500000000001,6,110.2520340798892,218.5277599490793,42,Wal
Typical,alligator,reptile,mammal,mamba-370m-hf,7,4.418,0.02733,0.25,2.106149957877001e-05,-2.86,-121.7,0.8900000000000001,-36.400000000000006,21.1552225,44,39.10000000000001,39.10000000000001,1.0,0.2527460584572169,46,5307.434,6,0.8900000000000001,1368.6519999999996,34,56.78951336404462,72.71236345260445,44,Alligator
Typical,chameleon,reptile,insect,mamba-370m-hf,8,5.047,0.06793,1.0,2.118464536903652e-05,-2.05,-116.3,1.6750000000000003,-31.739999999999995,24.228991999999998,44,33.95,33.95,0.9791666666666666,1.0038297769815048,46,5200.6759999999995,6,2.65,1215.5300000000002,34,59.109707489812976,15.285659871431067,43,Chamaeleon
Typical,falcon,bird,reptile,mamba-370m-hf,9,3.988,0.0922,1.0,0.00010946907498631637,-1.118,-70.8,7.421999999999999,45.5,18.0431134,43,0.0,0.0,0.020833333333333332,1.1250144086174352,46,3285.991,6,1966.939,0.0,34,156.254716361009,48.84975382294799,34,Falke
Typical,goldfish,fish,amphibian,mamba-370m-hf,10,3.412,0.04233,1.0,0.00026048450117218026,-1.038,-62.97,4.348999999999999,51.93000000000001,19.732698,44,0.0,0.0,0.020833333333333332,1.0878516227192991,46,2874.898,6,2481.823000000001,0.0,3,302.200364826821,103.45959672330574,34,Goldfisch
Typical,shark,fish,mammal,mamba-370m-hf,11,4.29,0.0429,1.0,0.00025220680958385876,-1.599,-63.22,2.7640000000000002,17.980000000000004,20.104124,44,1.6290000000000004,1.6290000000000004,1.0,1.0371905847450062,46,2866.8320000000003,6,935.8340000000001,1.6290000000000004,39,211.65660172037158,102.54429395136943,39,Hai
Typical,dog,mammal,insect,mamba-370m-hf,12,4.41,0.01157,0.08333333333333333,5.5463117027176924e-05,-4.133,-81.94,4.203,6.5,18.227528,42,4.140000000000001,0.0,0.16666666666666666,0.14712469591239788,45,3865.803,6,269.29900000000004,18.99000000000001,39,92.14485242337196,26.65737322356004,42,Hund
Typical,rabbit,mammal,reptile,mamba-370m-hf,13,4.902,0.06464,0.125,5.185646131507986e-05,-3.676,-85.44,2.1479999999999997,35.86,20.6769033,43,0.0,0.0,0.020833333333333332,0.16676947722229693,46,4045.2380000000003,6,1404.8909999999996,0.0,2,65.80219005481759,52.789940632958185,13,Kaninchen
Typical,cat,mammal,reptile,mamba-370m-hf,14,4.61,0.0435,0.3333333333333333,5.555555555555556e-05,-2.693,-80.9,4.7989999999999995,35.69999999999999,18.848751,42,0.0,0.0,0.020833333333333332,0.46584942712690974,46,3872.5040000000004,6,1441.0140000000001,0.0,2,82.7085331444565,32.107067283251666,42,Katze
Typical,rattlesnake,reptile,amphibian,mamba-370m-hf,15,4.285,0.1129,0.027777777777777776,2.0985478049189962e-05,-5.797,-119.56,1.6870000000000003,-4.060000000000002,25.9151033,43,5.699999999999989,5.699999999999989,1.0,0.028517275010024653,46,5255.857,6,110.88699999999999,46.27399999999996,34,30.239863439180958,31.869868865929817,34,Klapperschlange
Typical,salmon,fish,mammal,mamba-370m-hf,16,4.44,0.2189,1.0,0.00022753128555176336,-1.482,-63.2,6.338,18.099999999999994,20.9855929,26,0.0,0.0,0.020833333333333332,1.0559219671045248,46,2985.043,39,1041.6170000000004,0.0,39,241.91353429602458,77.26660759188236,39,Lachs
Typical,lion,mammal,fish,mamba-370m-hf,17,4.992,0.006474,0.14285714285714285,5.6583488937927916e-05,-3.73,-83.9,4.529999999999999,-19.80000000000001,16.422463500000003,42,42.66,25.5,0.9166666666666666,0.5184874388025091,45,3873.479,6,35.321000000000005,943.9999999999995,6,108.18319431774574,187.10017808837412,42,Loewe
Typical,horse,mammal,bird,mamba-370m-hf,18,5.293,0.01337,0.05263157894736842,5.887201224537855e-05,-4.91,-82.94,2.375,-8.239999999999995,19.773394,43,22.25,10.200000000000003,0.875,0.09846217561876677,46,3872.874,6,25.566000000000003,421.6699999999999,6,78.64767552388734,35.12884391847856,42,Pferd
Typical,sparrow,bird,mammal,mamba-370m-hf,19,3.713,0.0197,1.0,8.85661146045523e-05,-1.022,-77.0,7.4879999999999995,5.75,17.777354499999998,43,0.0,0.0,0.020833333333333332,1.0858421971296202,46,3410.7,6,561.55,0.0,34,128.1328932290491,50.31316793039876,34,Spatz
