rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,task_type,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,keystrokes,rt_zscore,response_correct_strict,response_intuitive_strict,response_correct_edit1,response_intuitive_edit1,load_timestamp,finish_timestamp,index_last_empty,n_backspace,n_keystrokes,n_keystrokes_len_diff,n_keystrokes_len_norm,time_last_empty_keystrokes,time_last_empty_keystrokes_normalized,time_last_empty_trial,time_last_empty_trial_normalized,time_stroke_after_last_empty_trial,time_stroke_after_last_empty_trial_normalized,gpt-4o_label,gpt-4o_label_logprobs,query_time,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
3953,colombuia,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,79,355417,0.0-3.0-0.38,subject_12,67d9934d34ab881ca1365b4a,67db276359cdd8e8fd0d55ab,0.4600559470538385,"[{'key': 'c', 'code': 'KeyC', 'timeStamp': 365060.60000002384, 'content': 'c', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 365291.40000003576, 'content': 'co', 'is_empty': False}, {'key': 'l', 'code': 'KeyL', 'timeStamp': 365538.5, 'content': 'col', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 365817.60000002384, 'content': 'colo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 366195.60000002384, 'content': 'colom', 'is_empty': False}, {'key': 'b', 'code': 'KeyB', 'timeStamp': 366500.60000002384, 'content': 'colombui', 'is_empty': False}, {'key': 'u', 'code': 'KeyU', 'timeStamp': 366500.7000000477, 'content': 'colombui', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 366584.40000003576, 'content': 'colombui', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 366720.5, 'content': 'colombuia', 'is_empty': False}]",-0.5261104846599228,False,False,False,False,,,,0.0,9.0,0.0,1.0,365060.60000002384,0.0,,,,,Other,{'Other': -2.339278580620885e-06},2025-04-08T17:31:58.402080,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
6594,darwin,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,73,685224,0.0-3.0-0.35,subject_24,67e03b666014ad9eaa888659,67f57fe00275e483dc9f32bd,0.9770007417923549,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 694354.1000003815, 'stimLoadTimeStamp': 690889.2000002861, 'timeSinceStimLoad': 3467, 'content': 'd', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 694588.7000002861, 'stimLoadTimeStamp': 690889.2000002861, 'timeSinceStimLoad': 3700.7999997138977, 'content': 'da', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 694773, 'stimLoadTimeStamp': 690889.2000002861, 'timeSinceStimLoad': 3885.2999997138977, 'content': 'dar', 'is_empty': False}, {'key': 'w', 'code': 'KeyW', 'timeStamp': 696000.6000003815, 'stimLoadTimeStamp': 690889.2000002861, 'timeSinceStimLoad': 5112.900000095367, 'content': 'darw', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 696258.7000002861, 'stimLoadTimeStamp': 690889.2000002861, 'timeSinceStimLoad': 5370.5, 'content': 'darwi', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 696572.1000003815, 'stimLoadTimeStamp': 690889.2000002861, 'timeSinceStimLoad': 5683.799999713898, 'content': 'darwin', 'is_empty': False}]",-2.1244928889348262,False,False,False,False,690889.2000002861,697486.2000002861,,0.0,6.0,0.0,1.0,694354.1000003815,0.0,3467.0,0.5255419129907534,3467.0,0.5255419129907534,Other,{'Other': 0.0},2025-04-08T17:31:58.834068,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
8093,dc,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,27,228790,0.0-3.0-0.12,subject_15,67d9934d34ab881ca1365b4a,67db298716fd764b5c06db96,0.4173532597644966,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 341994.30000000075, 'content': 'd', 'is_empty': False}, {'key': 'c', 'code': 'KeyC', 'timeStamp': 342198.6000000015, 'content': 'dc', 'is_empty': False}]",-0.9523686627728892,False,False,False,False,,,,0.0,2.0,0.0,1.0,341994.30000000075,0.0,,,,,Other,{'Other': -9.088346359931165e-07},2025-04-08T17:31:59.303739,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
3421,detriot,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,15,41365,0.0-3.0-0.6,subject_42,67e03b666014ad9eaa888659,67e0415edce47290b637441f,0.0440760885518372,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 43598, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 1746, 'content': 'de', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 43709, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 1846, 'content': 'de', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 44162, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 2321, 'content': 'det', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 44381, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 2524, 'content': 'detr', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 44646, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 2806, 'content': 'detrio', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 44692, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 2844, 'content': 'detriot', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 44771, 'stimLoadTimeStamp': 41869, 'timeSinceStimLoad': 2917, 'content': 'detriot', 'is_empty': False}]",-0.5170069312476139,False,False,False,False,41869.0,45290.0,,0.0,7.0,0.0,1.0,43598.0,0.0,1746.0,0.5103770827243496,1746.0,0.5103770827243496,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:31:59.675588,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
14480,detroit,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,35,257605,0.0-3.0-0.16,subject_46,67d9934d34ab881ca1365b4a,67db30522e85e568ce9b509e,0.502914016604775,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 267908.09999999404, 'content': 'd', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 268256, 'content': 'de', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 268678.2000000179, 'content': 'det', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 269052.40000000596, 'content': 'detr', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 269247.40000000596, 'content': 'detroi', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 269357.59999999404, 'content': 'detroi', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 269683.2000000179, 'content': 'detroit', 'is_empty': False}]",0.7689549708651476,False,True,False,True,,,,0.0,7.0,0.0,1.0,267908.09999999404,0.0,,,,,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:32:00.223707,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
13403,detroit,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,49,328307,0.0-3.0-0.23,subject_29,67e03b666014ad9eaa888659,67e0440b7a00a52bad0cb70f,0.8163512044373142,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 353451, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 8761, 'content': 'd', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 353982, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 9296, 'content': 'det', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 354028, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 9331, 'content': 'det', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 354262, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 9564, 'content': 'detro', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 354357, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 9670, 'content': 'detroi', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 354404, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 9711, 'content': 'detroid', 'is_empty': False}, {'key': 'd', 'code': 'KeyD', 'timeStamp': 354466, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 9780, 'content': 'detroid', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 357137, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 12439, 'content': 'detroi', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 357247, 'stimLoadTimeStamp': 344701, 'timeSinceStimLoad': 12557, 'content': 'detroit', 'is_empty': False}]",0.2900962682835022,False,True,False,True,344701.0,358104.0,,1.0,9.0,2.0,1.2857142857142858,353451.0,0.0,8761.0,0.6536596284413937,8761.0,0.6536596284413937,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:32:00.685891,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
5563,detroit,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,7,48899,0.0-3.0-0.2,subject_35,67e03b666014ad9eaa888659,67e046600db1221a71fc736a,0.3829200629846763,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 51228, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4029, 'content': 'de', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 51294.00000000001, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4096, 'content': 'de', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 51446, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4248, 'content': 'det', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 51780, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4582, 'content': 'detr', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 52008, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4808, 'content': 'detroi', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 52015, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4815, 'content': 'detroi', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 52166.00000000001, 'stimLoadTimeStamp': 47153, 'timeSinceStimLoad': 4967.000000000007, 'content': 'detroit', 'is_empty': False}]",-0.1023395567544197,False,True,False,True,47153.0,52717.0,,0.0,7.0,0.0,1.0,51228.0,0.0,4029.0,0.72411933860532,4029.0,0.72411933860532,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:32:01.051903,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
6001,detroit,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,77,304378,0.0-3.0-0.37,subject_28,67e03b666014ad9eaa888659,67e043cf29fb66f429035f6d,0.5826814235825228,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 309826.3000000119, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 4664.699999988079, 'content': 'd', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 310010.1999999881, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 4848.600000023842, 'content': 'de', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 310178.3000000119, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 5016.800000011921, 'content': 'det', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 310378.3000000119, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 5216.900000035763, 'content': 'detr', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 310738.5, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 5576.900000035763, 'content': 'detroi', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 310834.1999999881, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 5672.699999988079, 'content': 'detroi', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 311034.1999999881, 'stimLoadTimeStamp': 305162, 'timeSinceStimLoad': 5872.699999988079, 'content': 'detroit', 'is_empty': False}]",-0.1468020398677254,False,True,False,True,305162.0,311163.40000003576,,0.0,7.0,0.0,1.0,309826.3000000119,0.0,4664.699999988079,0.777268637311341,4664.699999988079,0.777268637311341,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:32:01.814632,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
3537,dont know,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,27,81181,0.0-3.0-0.12,subject_6,67d9934d34ab881ca1365b4a,67db013597eff61b7864089e,0.5877433271442578,"[{'key': 'd', 'code': 'KeyD', 'timeStamp': 86883, 'content': 'do', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 87039, 'content': 'don', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 87102, 'content': 'don', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 87241, 'content': 'dont', 'is_empty': False}, {'key': ' ', 'code': 'Space', 'timeStamp': 87352, 'content': 'dont ', 'is_empty': False}, {'key': 'k', 'code': 'KeyK', 'timeStamp': 87508, 'content': 'dont kn', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 87680, 'content': 'dont kno', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 87758, 'content': 'dont know', 'is_empty': False}, {'key': 'w', 'code': 'KeyW', 'timeStamp': 87820, 'content': 'dont know', 'is_empty': False}]",-0.1833559307593723,False,False,False,False,,,,0.0,9.0,0.0,1.0,86883.0,0.0,,,,,Not sure,"{'Not': -1.9361264946837764e-07, ' sure': 0.0}",2025-04-08T17:32:02.214666,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
5093,ety,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,59,1178005,0.0-3.0-0.28,subject_7,67e03b666014ad9eaa888659,67f57ffc11aca5ce59fa4317,0.290081199586746,"[{'key': 'e', 'code': 'KeyE', 'timeStamp': 1189176.5, 'stimLoadTimeStamp': 1185976.3000001907, 'timeSinceStimLoad': 3200.800000190735, 'content': 'e', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 1189507, 'stimLoadTimeStamp': 1185976.3000001907, 'timeSinceStimLoad': 3531, 'content': 'et', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 1189824.3000001907, 'stimLoadTimeStamp': 1185976.3000001907, 'timeSinceStimLoad': 3848.5, 'content': 'ety', 'is_empty': False}]",-1.0015996478699856,False,False,False,False,1185976.3000001907,1191070.3000001907,,0.0,3.0,0.0,1.0,1189176.5,0.0,3200.800000190735,0.6283470750276275,3200.800000190735,0.6283470750276275,Other,{'Other': -0.01160416193306446},2025-04-08T17:32:02.651764,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
10023,lansing,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,45,405348,0.0-3.0-0.21,subject_19,67d9934d34ab881ca1365b4a,67db26444bd7baff2d9b2d72,0.3985990129117363,"[{'key': 'l', 'code': 'KeyL', 'timeStamp': 542226.6000000015, 'content': 'l', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 542610.5, 'content': 'la', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 543314.6000000015, 'content': 'lan', 'is_empty': False}, {'key': 's', 'code': 'KeyS', 'timeStamp': 543650.5, 'content': 'lans', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 543954.3999999985, 'content': 'lansi', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 544210.3999999985, 'content': 'lansin', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 544418.6000000015, 'content': 'lansing', 'is_empty': False}]",-0.956668082663812,True,False,True,False,,,,0.0,7.0,0.0,1.0,542226.6000000015,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:32:03.134510,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
5189,lansing,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,53,269353,0.0-3.0-0.25,subject_49,67d9934d34ab881ca1365b4a,67db2fb7d4526f508fb08943,0.0748358402341602,"[{'key': 'l', 'code': 'KeyL', 'timeStamp': 278276.5, 'content': 'l', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 278458.2999999523, 'content': 'la', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 278573.2999999523, 'content': 'lan', 'is_empty': False}, {'key': 's', 'code': 'KeyS', 'timeStamp': 278834.2999999523, 'content': 'lans', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 279097.39999997616, 'content': 'lansin', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 279119.2999999523, 'content': 'lansin', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 279479.39999997616, 'content': 'lansing', 'is_empty': False}]",-0.6597982568447563,True,False,True,False,,,,0.0,7.0,0.0,1.0,278276.5,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:32:03.687814,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
14133,lansing,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,5,63847,0.0-3.0-0.1,subject_5,67d9934d34ab881ca1365b4a,67db2fb46e87aab66d0e6f13,0.5173709360496568,"[{'key': 'l', 'code': 'KeyL', 'timeStamp': 174286.40000003576, 'content': 'l', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 174846.30000001192, 'content': 'la', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 175496, 'content': 'lan', 'is_empty': False}, {'key': 's', 'code': 'KeyS', 'timeStamp': 175905.19999998808, 'content': 'lans', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 176305.19999998808, 'content': 'lansi', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 176714.19999998808, 'content': 'lansin', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 177014, 'content': 'lansing', 'is_empty': False}]",-0.1064114955588924,True,False,True,False,,,,0.0,7.0,0.0,1.0,174286.40000003576,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:32:07.845805,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
12618,lansing,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,critical,survey-text,83,1399504,0.0-3.0-0.40,subject_13,67e03b666014ad9eaa888659,67f580e4abc78a676015174b,0.7992873884031997,"[{'key': 'l', 'code': 'KeyL', 'timeStamp': 1408090.5, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 7211.699999999255, 'content': 'l', 'is_empty': False}, {'key': 's', 'code': 'KeyS', 'timeStamp': 1408570.5, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 7691.699999999255, 'content': 'ls', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 1409190.9000000004, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 8312, 'content': 'l', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 1409747.6999999993, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 8868.900000000373, 'content': 'la', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 1411291.4000000004, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 10412.699999999255, 'content': 'lan', 'is_empty': False}, {'key': 's', 'code': 'KeyS', 'timeStamp': 1411955.5999999996, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 11076.800000000745, 'content': 'lans', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 1412377.6999999993, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 11499, 'content': 'lansi', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 1412662.1999999993, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 11783.400000000373, 'content': 'lansin', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 1412924.7999999989, 'stimLoadTimeStamp': 1400879.5999999996, 'timeSinceStimLoad': 12046, 'content': 'lansing', 'is_empty': False}]",-0.4318070366932939,True,False,True,False,1400879.5999999996,1413498.5,,1.0,9.0,2.0,1.2857142857142858,1408090.5,0.0,7211.699999999255,0.5714998930175406,7211.699999999255,0.5714998930175406,Correct,{'Correct': 0.0},2025-04-08T17:32:08.321526,5.45,6.438,0.14285714285714285,5.8220773171867724e-05,-3.764,-13.77,-0.5629999999999997,-1.0359999999999996,121.943,20.0,6.784000000000002,6.784000000000002,1.0,0.2558424041204889,21.0,350.789,21.0,0.0,103.96400000000001,21.0,91.06485730054406,116.36740288280724,21.0
